"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-7073","MIX{TIM3+FO,JC+FO}+R2","R2",-2016.3747,-1253.5005,"TIM3{2.56249,8.79239,100}+FO{0.4196,0.0707409,0.295795,0.213863};JC",4252.7494,4404.4264,4649.3876,"Mixture",272,52,0.529411764705882,"28.31%",167,78,0.7959,75.4643,9.3422,164.9212,198.8532,NA,"1.4179","0.391","0.2758","0","0.0036","0.0079","0.0139","0.0191","0.0845"
"One_class","UCE-7073","TIM3+F+I+R2","I+R2",-2032.6749,-1253.5005,"TIM3{2.2226,3.731,1,2.2226,11.5639,1}+F{0.3692,0.1588,0.2532,0.2189}",4285.3499,4437.0269,4681.9881,"Mixture",272,52,0.529411764705882,"28.31%",167,78,0.7959,75.4935,9.3472,119.4152,198.9079,NA,"1.404","0.3944","0.2809","0","0.0035","0.0079","0.014","0.0184","0.0929"
"Mixture","UCE-7084","TPM3u+FO+G4","G4",-1340.559,-983.0693,"TPM3u{4.7302,14.1368,1,4.7302,14.1368,1}+FO{0.3126,0.1578,0.231,0.2986}",2915.1181,3129.1646,3325.7165,"Mixture",247,57,0.619433198380567,"19.03%",124,86,0.7963,84.3957,9.7725,162.3761,231.407,NA,"0.7754","0.2032","0.2621","0","0","0.0042","0.007","0.0088","0.0553"
"One_class","UCE-7084","TPM3u+F+G4","G4",-1340.7274,-983.0693,"TPM3u{4.3569,13.5288,1,4.3569,13.5288,1}+F{0.3114,0.1671,0.2336,0.288}",2915.4547,3129.5012,3326.0531,"Mixture",247,57,0.619433198380567,"19.03%",124,86,0.7963,84.3921,9.772,168.3627,231.3938,NA,"0.7796","0.2041","0.2618","0","0","0.0042","0.007","0.0088","0.0549"
"Mixture","UCE-7051","TPM3u+FO+G4","G4",-9613.5199,-5648.6132,"TPM3u{1.7573,4.1946,1,1.7573,4.1946,1}+FO{0.3115,0.1834,0.2072,0.2978}",19389.0399,19404.2389,19782.9232,"Mixture",956,39,0.264644351464435,"55.65%",683,44,0.6111,58.923,8.0392,88.4081,138.33,NA,"4.737","2.04","0.4307","0","0.0095","0.0356","0.0616","0.1002","0.3008"
"One_class","UCE-7051","TVM+F+G4","G4",-9612.15,-5648.6132,"TVM{1.1695,3.3526,0.6014,1.9168,3.3526,1}+F{0.3466,0.1676,0.1843,0.3014}",19390.3,19406.2908,19793.9089,"Mixture",956,39,0.264644351464435,"55.65%",683,44,0.6111,59.0551,8.0549,84.0833,138.5877,NA,"4.617","2.0123","0.4358","0","0.0045","0.037","0.0632","0.1006","0.317"
"Mixture","UCE-7078","MIX{K2P,JC+FO}","None",-1210.448,-1599.1106,"K2P{100}+FQ;JC",2626.896,2711.9119,3026.0139,"One_class",356,59,0.685393258426966,"7.30%",158,84,0.8571,78.9197,9.5163,170.5726,206.2551,NA,"0.472","0.0595","0.1261","0","0","0","0.0046","0.0028","0.2447"
"One_class","UCE-7078","K2P","None",-1213.3689,-1599.1106,"K2P{1,2.9763,1,1,2.9763,1}+NA{0.25,0.25,0.25,0.25}",2630.7378,2713.7892,3025.9808,"One_class",356,59,0.685393258426966,"7.30%",158,84,0.8571,78.9342,9.5169,179.8221,206.2913,NA,"0.4684","0.0593","0.1266","0","0","0","0.0047","0.0028","0.2481"
"Mixture","UCE-7033","TPM2u+FO+G4","G4",-9424.9494,-6170.4521,"TPM2u{0.6739,2.4048,0.6739,1,2.4048,1}+FO{0.3398,0.1805,0.1673,0.3124}",19023.8989,19041.1421,19448.7601,"Mixture",976,42,0.202868852459016,"58.50%",786,62,0.7949,61.9078,8.4031,173.6807,147.0561,NA,"4.0272","1.51","0.375","0","0","0.0297","0.0496","0.0626","0.3763"
"One_class","UCE-7033","TPM3u+F+G4","G4",-9432.928,-6170.4521,"TPM3u{1.3426,3.4219,1,1.3426,3.4219,1}+F{0.3142,0.1665,0.1751,0.3441}",19039.856,19057.0992,19464.7173,"Mixture",976,42,0.202868852459016,"58.50%",786,60,0.7692,61.9184,8.4048,172.0116,147.1295,NA,"4.0137","1.5055","0.3751","0","0","0.029","0.0497","0.0628","0.3826"
"Mixture","UCE-7079","TPM3+I+R2","I+R2",-2123.3479,-1578.8097,"TPM3{1.7486,4.7866,1,1.7486,4.7866,1}+I{0.25,0.25,0.25,0.25}",4474.6957,4607.12,4901.7629,"One_class",313,56,0.437699680511182,"22.04%",206,86,0.8113,80.3814,9.3025,144.1804,223.4626,NA,"2.4664","0.2012","0.0816","0","0","0.0034","0.0213","0.0111","1.3792"
"One_class","UCE-7079","K2P+I+R2","I+R2",-2125.3524,-1578.8097,"K2P{1,3.4476,1,1,3.4476,1}+I{0.25,0.25,0.25,0.25}",4476.7048,4606.1721,4900.0257,"One_class",313,56,0.437699680511182,"22.04%",206,86,0.8113,80.2157,9.2932,170.4201,223.5589,NA,"2.3182","0.2397","0.1034","0","0","0.0034","0.0226","0.0109","1.5244"
"Mixture","UCE-7081","K2P+I+R2","I+R2",-2536.9465,-1770.5614,"K2P{1,4.8394,1,1,4.8394,1}+I{0.25,0.25,0.25,0.25}",5351.8931,5524.8709,5893.9788,"Mixture",365,69,0.589041095890411,"26.03%",207,98,0.7424,96.3969,10.0051,244.4954,274.9185,NA,"1.2183","0.385","0.316","0","0.0028","0.0053","0.009","0.0099","0.0776"
"One_class","UCE-7081","K2P+I+R2","I+R2",-2536.9484,-1770.5614,"K2P{1,4.8353,1,1,4.8353,1}+I{0.25,0.25,0.25,0.25}",5351.8968,5524.8746,5893.9825,"Mixture",365,69,0.589041095890411,"26.03%",207,100,0.7576,96.429,10.0059,241.9132,274.9294,NA,"1.2174","0.3904","0.3207","0","0.0028","0.0054","0.009","0.0099","0.0776"
"Mixture","UCE-7096","MIX{K3Pu+FO,K80+FO}+R2","R2",-9037.6825,-6670.815,"K3Pu{1.46835,0.114485}+FO{0.436214,0.11763,0.127655,0.318501};K2P{3.56809}+FQ",18131.365,18132.9325,18270.5454,"Mixture",1065,11,0.202816901408451,"54.93%",832,4,0.25,18.523,5.4046,6.4807,33.4592,NA,"3.5353","0.9803","0.2773","0.0107","0.0577","0.1304","0.176","0.26","0.4674"
"One_class","UCE-7096","TIM+F+R2","R2",-9042.6519,-6670.815,"TIM{1,2.2176,0.6561,0.6561,2.8679,1}+F{0.3216,0.1916,0.2158,0.271}",18139.3038,18140.7618,18273.5135,"Mixture",1065,11,0.202816901408451,"54.93%",832,4,0.25,18.6998,5.4608,6.4807,33.8646,NA,"3.3446","0.9079","0.2715","0.0123","0.059","0.1414","0.1861","0.2732","0.5161"
"Mixture","UCE-7083","TPM2+I+G4","I+G4",-1309.2305,-803.2978,"TPM2{0.2567,4.5872,0.2567,1,4.5872,1}+I{0.25,0.25,0.25,0.25}",2824.4609,2969.2177,3187.9921,"One_class",252,57,0.757936507936508,"16.67%",79,82,0.8542,76.6384,9.3698,157.3531,202.5618,NA,"1.0718","0.358","0.334","0","0","0.0046","0.0112","0.0142","0.1058"
"One_class","UCE-7083","TPM2+I+G4","I+G4",-1308.6916,-803.2978,"TPM2{0.233,4.228,0.233,1,4.228,1}+I{0.25,0.25,0.25,0.25}",2823.3832,2968.1399,3186.9144,"One_class",252,57,0.757936507936508,"16.67%",79,82,0.8542,76.6228,9.3647,153.4601,202.4628,NA,"1.1094","0.3625","0.3268","0","0","0.0045","0.0108","0.0123","0.103"
"Mixture","UCE-7094","K2P+R2","R2",-1096.1146,-707.5159,"K2P{1,5.1504,1,1,5.1504,1}+R2{0.25,0.25,0.25,0.25}",2396.2292,2590.7848,2738.1187,"Mixture",211,55,0.658767772511848,"18.01%",81,80,0.8333,78.6869,9.6348,166.6193,203.7401,NA,"0.7396","0.2399","0.3244","0","0","0.0048","0.0074","0.0094","0.0824"
"One_class","UCE-7094","K2P+R2","R2",-1096.7657,-707.5159,"K2P{1,5.1117,1,1,5.1117,1}+R2{0.25,0.25,0.25,0.25}",2397.5314,2592.087,2739.4209,"Mixture",211,55,0.658767772511848,"18.01%",81,74,0.7708,78.6531,9.6341,171.7382,203.7648,NA,"0.7337","0.2354","0.3208","0","0","0.0048","0.0075","0.0097","0.0891"
"Mixture","UCE-7015","K3Pu+FO+G4","G4",-4651.9806,-2826.8248,"K3Pu{1,2.5196,0.4709,0.4709,2.5196,1}+FO{0.2997,0.1984,0.2058,0.2961}",9533.9612,9594.46,10031.0562,"Mixture",557,57,0.493716337522442,"31.96%",329,84,0.7925,80.1231,9.4531,165.1514,195.7655,NA,"3.1187","0.6316","0.2025","0","0","0.0132","0.028","0.0287","0.4769"
"One_class","UCE-7015","TVM+F+G4","G4",-4650.3562,-2826.8248,"TVM{0.648,2.0273,0.2646,0.6117,2.0273,1}+F{0.3189,0.1956,0.1641,0.3214}",9534.7124,9597.6098,10040.4525,"Mixture",557,57,0.493716337522442,"31.96%",329,82,0.7736,80.1668,9.4614,231.039,196.082,NA,"3.0471","0.6441","0.2114","0","0","0.0135","0.0286","0.0295","0.4791"
"Mixture","UCE-70","HKY+FO+G4","G4",-5593.5905,-4386.0867,"HKY{1,2.9775,1,1,2.9775,1}+FO{0.3117,0.2095,0.1839,0.2949}",11267.181,11270.107,11469.497,"Mixture",1162,19,0.636833046471601,"21.00%",392,10,0.3125,35.1204,6.8828,19.7484,87.4167,NA,"0.853","0.2822","0.3308","0.0011","0.0041","0.012","0.0244","0.0299","0.1077"
"One_class","UCE-70","HKY+F+G4","G4",-5595.2444,-4386.0867,"HKY{1,3.0229,1,1,3.0229,1}+F{0.3177,0.2075,0.1695,0.3052}",11270.4888,11273.4148,11472.8047,"Mixture",1162,19,0.636833046471601,"21.00%",392,10,0.3125,35.1209,6.8828,19.7484,87.4162,NA,"0.8527","0.2827","0.3315","0.0012","0.0041","0.0121","0.0244","0.0299","0.1077"
"Mixture","UCE-7100","TPM3u+FO+G4","G4",-971.7588,-651.0272,"TPM3u{3.7094,7.1805,1,3.7094,7.1805,1}+FO{0.2774,0.1766,0.1817,0.3644}",2113.5176,2224.2751,2401.1997,"Mixture",218,45,0.665137614678899,"16.06%",79,48,0.6316,66.683,9.118,100.4291,170.9043,NA,"0.5507","0.1613","0.2929","0","0","0.0047","0.0069","0.0099","0.0317"
"One_class","UCE-7100","TPM3u+F+G4","G4",-972.3179,-651.0272,"TPM3u{4.1773,7.6527,1,4.1773,7.6527,1}+F{0.2915,0.1562,0.1816,0.3708}",2114.6358,2225.3934,2402.3179,"Mixture",218,45,0.665137614678899,"16.06%",79,46,0.6053,66.6865,9.1185,98.6002,170.9088,NA,"0.5467","0.1647","0.3013","0","0","0.0048","0.007","0.0099","0.0318"
"Mixture","UCE-7095","K2P+G4","G4",-1475.0448,-1317.3925,"K2P{1,4.8254,1,1,4.8254,1}+G4{0.25,0.25,0.25,0.25}",3200.0896,3375.0896,3665.5377,"Mixture",306,64,0.689542483660131,"16.01%",146,82,0.6833,90.9453,10.0156,191.034,251.3259,NA,"0.6181","0.1831","0.2962","0","0","0.0033","0.005","0.0068","0.0307"
"One_class","UCE-7095","K2P+G4","G4",-1475.0498,-1317.3925,"K2P{1,4.8187,1,1,4.8187,1}+G4{0.25,0.25,0.25,0.25}",3200.0995,3375.0995,3665.5477,"Mixture",306,64,0.689542483660131,"16.01%",146,82,0.6833,90.9318,10.0144,197.4386,251.3419,NA,"0.6181","0.1763","0.2852","0","0","0.0032","0.005","0.0068","0.0307"
"Mixture","UCE-7097","K3Pu+FO+G4","G4",-1099.5616,-1063.9074,"K3Pu{1,1.7325,0.3679,0.3679,1.7325,1}+FO{0.3288,0.1922,0.175,0.3039}",2425.1232,2582.2208,2835.0444,"Mixture",278,61,0.744604316546763,"14.75%",119,78,0.75,81.1631,9.467,151.6641,219.8491,NA,"0.4851","0.1667","0.3436","0","0","5e-04","0.0045","0.0042","0.0346"
"One_class","UCE-7097","K3Pu+F+R2","R2",-1097.1296,-1063.9074,"K3Pu{1,1.7329,0.3322,0.3322,1.7329,1}+F{0.3378,0.1769,0.1602,0.3251}",2422.2591,2583.118,2835.8079,"Mixture",278,61,0.744604316546763,"14.75%",119,78,0.75,81.1818,9.468,143.4782,219.8563,NA,"0.4823","0.1703","0.3531","0","0","0","0.0045","0.0042","0.0356"
"Mixture","UCE-7072","MIX{K3Pu+FO,JC+FO,K80+FO,F81+FO,JC+FO}+I+R2","I+R2",-5071.2514,-3014.2939,"K3Pu{7.63581,0.0001}+FO{0.316151,0.014104,0.0416725,0.628073};JC;K2P{3.85435}+FQ;F81+FO{0.746222,0.134893,0.0406459,0.0782388};JC",10328.5027,10361.8056,10740.3165,"Mixture",619,40,0.449111470113086,"37.96%",363,36,0.4865,60.3941,8.2061,89.5768,170.8649,NA,"2.1065","0.7164","0.3401","0","0.0033","0.01","0.0244","0.0256","0.2538"
"One_class","UCE-7072","TVM+F+G4","G4",-5098.4316,-3014.2939,"TVM{1.0282,2.8543,0.4736,1.1477,2.8543,1}+F{0.2928,0.215,0.1669,0.3253}",10366.8632,10394.2929,10743.2522,"Mixture",619,40,0.449111470113086,"37.96%",363,38,0.5135,60.6133,8.2364,71.5472,171.7413,NA,"1.8815","0.6155","0.3271","0","0.0033","0.0099","0.0274","0.0251","0.2944"
"Mixture","UCE-7091","MIX{TPM3u+FO,F81+FO}+G","G4",-3342.3222,-2411.1197,"TPM3u{1.71947,7.21041}+FO{0.318122,0.121725,0.186513,0.373641};F81+FO{0.0761878,0.665544,0.126787,0.131481}",6946.6445,7057.1365,7483.4922,"Mixture",445,62,0.50561797752809,"29.44%",300,82,0.6949,89.4014,9.8058,199.6196,250.9491,NA,"1.2953","0.3487","0.2692","0","0.0023","0.0067","0.0111","0.0143","0.0692"
"One_class","UCE-7091","TPM3u+F+G4","G4",-3362.526,-2411.1197,"TPM3u{1.6019,5.148,1,1.6019,5.148,1}+F{0.2779,0.2105,0.1917,0.3198}",6979.0521,7081.6136,7499.5075,"Mixture",445,62,0.50561797752809,"29.44%",300,80,0.678,89.3172,9.7972,204.7657,250.8645,NA,"1.3403","0.3471","0.259","0","0.0023","0.0067","0.0107","0.0139","0.0648"
"Mixture","UCE-7104","TVM+FO+G4","G4",-1761.188,-1525.0655,"TVM{0.779,2.5728,0.2817,2.3363,2.5728,1}+FO{0.3508,0.1481,0.1552,0.3459}",3768.376,3916.4537,4235.6644,"Mixture",330,60,0.633333333333333,"16.67%",178,84,0.75,86.6089,9.8905,170.7103,235.0855,NA,"0.7449","0.1715","0.2302","0","0","0.0032","0.0065","0.0093","0.0587"
"One_class","UCE-7104","TVM+F+G4","G4",-1761.9322,-1525.0655,"TVM{0.7596,2.5241,0.2975,2.1765,2.5241,1}+F{0.3565,0.1522,0.1691,0.3222}",3769.8644,3917.9421,4237.1528,"Mixture",330,60,0.633333333333333,"16.67%",178,84,0.75,86.6025,9.8896,142,235.0633,NA,"0.7527","0.1733","0.2302","0","0","0.0031","0.0065","0.0092","0.0581"
"Mixture","UCE-7082","HKY+FO+R2","R2",-4190.1658,-4458.5661,"HKY{1,2.8486,1,1,2.8486,1}+FO{0.2851,0.2051,0.2188,0.291}",8614.3317,8644.022,9194.0244,"Mixture",1048,58,0.724236641221374,"15.84%",349,86,0.7963,84.7365,9.8462,152.5582,227.7712,NA,"0.7742","0.3215","0.4153","0","0","0.0047","0.007","0.0091","0.1027"
"One_class","UCE-7082","TVMe+R2","R2",-4193.9475,-4458.5661,"TVMe{0.9117,3.2936,2.0699,0.7278,3.2936,1}+R2{0.25,0.25,0.25,0.25}",8621.8949,8651.5853,9201.5877,"Mixture",1048,58,0.724236641221374,"15.84%",349,86,0.7963,84.7021,9.8448,175.0029,227.7329,NA,"0.7802","0.3085","0.3954","0","0","0.0045","0.007","0.0091","0.1014"
"Mixture","UCE-7118","HKY+FO+I+G4","I+G4",-2329.4078,-1639.7294,"HKY{1,3.4522,1,1,3.4522,1}+FO{0.2297,0.2718,0.171,0.3275}",4824.8156,4859.3304,5172.6118,"Mixture",488,40,0.793032786885246,"16.80%",125,56,0.7568,63.0273,8.6493,81.3327,174.7142,NA,"1.0379","0.4108","0.3958","0","7e-04","0.004","0.0125","0.0123","0.2"
"One_class","UCE-7118","TIM3+F+I+G4","I+G4",-2324.0723,-1639.7294,"TIM3{1.9326,2.8005,1,1.9326,6.4169,1}+F{0.2553,0.2326,0.1752,0.3368}",4818.1446,4854.5127,5174.3214,"Mixture",488,40,0.793032786885246,"16.80%",125,58,0.7838,63.0965,8.6607,82.2131,174.9274,NA,"0.9605","0.3812","0.3969","0","0.002","0.0043","0.0135","0.0136","0.2123"
"Mixture","UCE-7117","K2P+R2","R2",-1113.7383,-1412.7003,"K2P{1,2.9944,1,1,2.9944,1}+R2{0.25,0.25,0.25,0.25}",2455.4767,2572.01,2891.9765,"Mixture",340,61,0.817647058823529,"7.94%",123,86,0.7963,83.9491,9.5078,221.6213,228.5032,NA,"0.3377","0.0969","0.2869","0","0","0.003","0.003","0.0031","0.0265"
"One_class","UCE-7117","K2P+G4","G4",-1117.6895,-1412.7003,"K2P{1,2.7938,1,1,2.7938,1}+G4{0.25,0.25,0.25,0.25}",2461.379,2575.379,2894.0498,"Mixture",340,61,0.817647058823529,"7.94%",123,86,0.7963,83.9579,9.508,168.4518,228.5072,NA,"0.3373","0.0951","0.2819","0","0","7e-04","0.003","0.0032","0.0231"
"Mixture","UCE-7107","HKY+FO+R2","R2",-1286.3174,-1971.3185,"HKY{1,5.4556,1,1,5.4556,1}+FO{0.3052,0.1755,0.1701,0.3492}",2850.6348,2991.1402,3411.2338,"One_class",417,73,0.817745803357314,"6.71%",177,118,0.9077,96.9705,10.1222,318.7036,275.434,NA,"0.2901","0.0718","0.2475","0","0","0","0.0022","0.0034","0.0226"
"One_class","UCE-7107","HKY+F+R2","R2",NA,NA,"HKY{1,5.1357,1,1,5.1357,1}+F{0.2972,0.1956,0.1578,0.3494}",-1971.3185,139,2862.518,"One_class",417,73,0.817745803357314,"6.71%",177,116,0.8923,96.964,10.1215,321.4716,275.4631,NA,"0.2888","0.0703","0.2434","0","0","0","0.0022","0.0033","0.0256"
"Mixture","UCE-7120","K2P+G4","G4",-1251.9841,-807.1628,"K2P{1,4.3584,1,1,4.3584,1}+G4{0.25,0.25,0.25,0.25}",2653.9681,2731.5192,2909.506,"One_class",223,39,0.618834080717489,"22.87%",98,52,0.7429,60.8965,8.9642,89.2468,144.0243,NA,"0.8724","0.2884","0.3306","0","0","0.0045","0.0119","0.0137","0.098"
"One_class","UCE-7120","K2P+G4","G4",-1251.9841,-807.1628,"K2P{1,4.358,1,1,4.358,1}+G4{0.25,0.25,0.25,0.25}",2653.9681,2731.5191,2909.506,"One_class",223,39,0.618834080717489,"22.87%",98,54,0.7714,60.8967,8.9642,90.5373,144.0246,NA,"0.8722","0.2884","0.3307","0","0","0.0045","0.012","0.0137","0.098"
"Mixture","UCE-711","K2P+I","I",-719.982,-566.3987,"K2P{1,4.658,1,1,4.658,1}+I{0.25,0.25,0.25,0.25}",1601.9641,1706.5625,1872.6931,"Mixture",209,65,0.760765550239234,"8.61%",58,64,0.8421,65.7909,9.1489,90.8955,173.9018,NA,"0.3408","0.0634","0.186","0","0","0","0.0043","0.0048","0.036"
"One_class","UCE-711","K2P+I","I",-719.9851,-566.3987,"K2P{1,4.6558,1,1,4.6558,1}+I{0.25,0.25,0.25,0.25}",1601.9701,1706.5685,1872.6992,"Mixture",209,65,0.760765550239234,"8.61%",58,64,0.8421,65.7909,9.1489,108.7014,173.9016,NA,"0.3408","0.0634","0.186","0","0","0","0.0043","0.0048","0.036"
"Mixture","UCE-7105","HKY+FO+I+R2","I+R2",-2592.1271,-2253.2938,"HKY{1,3.7666,1,1,3.7666,1}+FO{0.2549,0.2087,0.1976,0.3388}",5444.2541,5551.361,5978.1671,"Mixture",449,63,0.706013363028953,"18.93%",220,102,0.85,90.2842,9.9501,198.1515,247.506,NA,"0.9482","0.3029","0.3194","0","0.0021","0.0047","0.0077","0.0108","0.045"
"One_class","UCE-7105","TPM2u+F+I+R2","I+R2",-2589.5369,-2253.2938,"TPM2u{0.5923,2.8636,0.5923,1,2.8636,1}+F{0.2823,0.2033,0.1815,0.3329}",5441.0738,5550.1716,5979.0938,"Mixture",449,63,0.706013363028953,"18.93%",220,100,0.8333,90.256,9.9487,184.0435,247.5394,NA,"0.9441","0.3099","0.3282","0","0.0022","0.0046","0.0077","0.0106","0.0507"
"Mixture","UCE-7125","HKY+FO","None",-692.2287,-807.9451,"HKY{1,4.0332,1,1,4.0332,1}+FO{0.2457,0.176,0.1521,0.4262}",1534.4574,1598.8642,1799.4616,"Mixture",253,37,0.818181818181818,"6.72%",70,56,0.8235,61.646,9.1051,106.0189,153.391,NA,"0.2235","0.0615","0.2752","0","0","3e-04","0.0031","0.004","0.0243"
"One_class","UCE-7125","HKY+F","None",-692.9252,-807.9451,"HKY{1,4.1321,1,1,4.1321,1}+F{0.2413,0.1555,0.1496,0.4536}",1535.8503,1600.2571,1800.8545,"Mixture",253,37,0.818181818181818,"6.72%",70,54,0.7941,61.6492,9.1056,93.8509,153.3966,NA,"0.2198","0.0607","0.2762","0","0","3e-04","0.0031","0.004","0.0247"
"Mixture","UCE-7126","HKY+FO+I+G4","I+G4",-10902.9123,-6982.0875,"HKY{1,2.8919,1,1,2.8919,1}+FO{0.3214,0.2038,0.1965,0.2782}",21867.8247,21869.6823,22022.9197,"Mixture",1100,14,0.195454545454545,"66.09%",905,4,0.1818,24.8043,5.985,8.3066,53.5441,NA,"4.4015","1.4091","0.3201","0.0072","0.0452","0.1341","0.1761","0.2648","0.6361"
"One_class","UCE-7126","HKY+F+I+G4","I+G4",-10903.9696,-6982.0875,"HKY{1,2.9038,1,1,2.9038,1}+F{0.3289,0.1952,0.1978,0.2781}",21869.9393,21871.797,22025.0343,"Mixture",1100,14,0.195454545454545,"66.09%",905,4,0.1818,24.805,5.9849,8.3066,53.5368,NA,"4.403","1.412","0.3207","0.0072","0.0452","0.1338","0.1761","0.2649","0.6359"
"Mixture","UCE-7131","MIX{HKY+FO,JC+FO,K80+FO}+I","I",-8323.1332,-6816.5134,"HKY{3.41246}+FO{0.393728,0.182468,0.152956,0.270847};JC;K2P{28.7072}+FQ",16700.2664,16701.7415,16834.1701,"Mixture",1053,11,0.151946818613485,"62.01%",873,8,0.5,18.7581,4.9497,9.0554,42.1402,NA,"4.5935","1.4577","0.3173","0.0011","0.0283","0.1628","0.222","0.3375","0.8503"
"One_class","UCE-7131","HKY+F+I","I",-8338.188,-6816.5134,"HKY{1,3.2259,1,1,3.2259,1}+F{0.3596,0.182,0.1763,0.2821}",16724.376,16725.5433,16843.4015,"Mixture",1053,11,0.151946818613485,"62.01%",873,8,0.5,19.0327,5.0327,9.0554,42.967,NA,"4.2178","1.3057","0.3096","0.001","0.0284","0.1477","0.2418","0.3514","0.9613"
"Mixture","UCE-7098","MIX{TPM2u+FO,K80+FO}+G","G4",-2731.2893,-1695.6206,"TPM2u{0.0001,6.65303}+FO{0.40655,0.053698,0.0615749,0.478177};K2P{3.89324}+FQ",5720.5786,5867.6838,6221.1673,"Mixture",358,62,0.603351955307263,"26.54%",195,90,0.7627,88.2638,9.7113,166.6733,245.0019,NA,"1.6392","0.4842","0.2954","0","0.0029","0.0071","0.0128","0.0174","0.0716"
"One_class","UCE-7098","K2P+I+G4","I+G4",-2757.2808,-1695.6206,"K2P{1,5.1376,1,1,5.1376,1}+I{0.25,0.25,0.25,0.25}",5762.5616,5895.6088,6243.7477,"Mixture",358,62,0.603351955307263,"26.54%",195,90,0.7627,88.3906,9.728,167.1915,245.4041,NA,"1.5437","0.4666","0.3023","0","0.003","0.0067","0.0135","0.0197","0.0714"
"Mixture","UCE-7109","TPM3u+FO+I+R2","I+R2",-1133.0076,-938.5852,"TPM3u{3.7823,7.0215,1,3.7823,7.0215,1}+FO{0.3284,0.1587,0.2073,0.3056}",2584.0152,3042.3936,3156.7521,"One_class",271,82,0.760147601476015,"11.81%",99,130,0.8784,108.3965,10.7908,346.7881,307.0698,NA,"0.5034","0.102","0.2026","0","0","0","0.0033","0.0038","0.0397"
"One_class","UCE-7109","TPM3u+F+I+R2","I+R2",-1132.3511,-938.5852,"TPM3u{3.7275,7.016,1,3.7275,7.016,1}+F{0.3431,0.1584,0.1874,0.3111}",2582.7023,3041.0806,3155.4392,"One_class",271,82,0.760147601476015,"11.81%",99,122,0.8243,108.3611,10.7908,329.0015,307.1006,NA,"0.4981","0.1036","0.208","0","0","0","0.0033","0.0038","0.0397"
"Mixture","UCE-710","TPM2u+FO+G4","G4",-1818.4117,-1950.5518,"TPM2u{0.4864,2.0585,0.4864,1,2.0585,1}+FO{0.3161,0.2157,0.1688,0.2994}",3922.8234,4087.5594,4491.4416,"One_class",394,70,0.677664974619289,"14.97%",206,112,0.8358,99.1746,10.2751,260.7604,277.2151,NA,"0.5796","0.1029","0.1775","0","0","0.0025","0.0042","0.0061","0.0276"
"One_class","UCE-710","TPM2u+F+G4","G4",NA,NA,"TPM2u{0.5025,2.0739,0.5025,1,2.0739,1}+F{0.3047,0.2218,0.1569,0.3166}",-1950.5518,143,3924.4197,"One_class",394,70,0.677664974619289,"14.97%",206,112,0.8358,99.1817,10.2759,217.9564,277.2201,NA,"0.579","0.1078","0.1862","0","0","0.0025","0.0042","0.0061","0.0277"
"Mixture","UCE-708","TPM3u+FO+I+R2","I+R2",-4017.6937,-3771.1001,"TPM3u{1.6289,5.3414,1,1.6289,5.3414,1}+FO{0.311,0.1836,0.1788,0.3266}",8389.3875,8512.9404,9191.8681,"Mixture",688,86,0.640988372093023,"23.26%",378,132,0.7952,117.3115,10.7979,286.3425,350.3351,NA,"1.2813","0.3784","0.2953","0","0.0014","0.0045","0.0077","0.0096","0.0615"
"One_class","UCE-708","TPM3u+F+I+R2","I+R2",-4028.4386,-3771.1001,"TPM3u{1.7432,5.5922,1,1.7432,5.5922,1}+F{0.3148,0.1817,0.1657,0.3377}",8410.8771,8534.4301,9213.3577,"Mixture",688,86,0.640988372093023,"23.26%",378,134,0.8072,117.2902,10.796,297.8003,350.2778,NA,"1.2995","0.3922","0.3018","0","3e-04","0.0044","0.0076","0.0095","0.0629"
"Mixture","UCE-7141","K2P+I","I",-1049.241,-955.6498,"K2P{1,3.318,1,1,3.318,1}+I{0.25,0.25,0.25,0.25}",2236.482,2287.865,2481.6362,"Mixture",258,36,0.674418604651163,"15.89%",102,54,0.8438,54.6537,8.0942,112.0625,124.4702,NA,"0.4942","0.1508","0.3051","0","0","0.0039","0.0074","0.0079","0.078"
"One_class","UCE-7141","K2P+G4","G4",-1049.8808,-955.6498,"K2P{1,3.2485,1,1,3.2485,1}+G4{0.25,0.25,0.25,0.25}",2237.7616,2289.1446,2482.9158,"Mixture",258,36,0.674418604651163,"15.89%",102,52,0.8125,54.6295,8.0915,108.4159,124.4846,NA,"0.4982","0.1444","0.2898","0","0","0.0039","0.0074","0.0079","0.0772"
"Mixture","UCE-6956","TPM2u+FO+I+G4","I+G4",-10284.8449,-7485.0664,"TPM2u{0.7241,2.383,0.7241,1,2.383,1}+FO{0.3107,0.1794,0.1885,0.3214}",20813.6898,20841.7909,21433.7607,"Mixture",1191,59,0.326616288832913,"47.94%",870,82,0.7321,83.5282,9.4083,225.7344,225.4195,NA,"3.7158","1.3974","0.3761","0","0","0.015","0.0322","0.0498","0.283"
