"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-6902","One_class","Mixture",0,0,0.0211,0.0063,0,0.0317,NA
"UCE-6903","One_class","Mixture",0,0,0.0038,0.0013,0,0.0052,NA
"UCE-6896","One_class","Mixture",38,0.3167,0.3982,0.0891,9,0.9057,NA
"UCE-6898","One_class","Mixture",20,0.1639,0.2161,0.1206,4,0.6682,NA
"UCE-6906","One_class","Mixture",10,0.0758,0.1733,0.0508,4,0.587,NA
"UCE-6907","One_class","Mixture",0,0,0.0562,0.0152,0,0.1176,NA
"UCE-690","One_class","Mixture",0,0,0.0063,0.002,0,0.0139,NA
"UCE-6909","One_class","Mixture",16,0.1455,0.195,0.056,5,0.4097,NA
"UCE-6910","One_class","Mixture",64,0.5517,1.285,0.3422,14,2.7153,NA
"UCE-6913","One_class","Mixture",0,0,0.1198,0.0439,0,0.3129,NA
"UCE-691","One_class","Mixture",0,0,0.1473,0.0581,0,0.2699,NA
"UCE-6920","One_class","Mixture",64,0.5,3.2099,0.4405,13,5.1859,NA
"UCE-6922","One_class","Mixture",4,0.125,0.4329,0.1252,1,1.0865,NA
"UCE-6921","One_class","Mixture",16,0.1039,0.1574,0.0315,4,0.3415,NA
"UCE-6926","One_class","Mixture",0,0,0.1755,0.0801,0,0.5482,NA
"UCE-6923","One_class","Mixture",20,0.1852,0.9488,0.2863,3,4.8744,NA
"UCE-6929","One_class","Mixture",0,0,0.073,0.0203,0,0.1918,NA
"UCE-692","One_class","Mixture",80,0.7143,1.0146,0.1868,15,2.3013,NA
"UCE-6932","One_class","Mixture",44,0.4231,0.8559,0.2142,11,1.9239,NA
"UCE-6933","One_class","Mixture",8,0.0889,0.1276,0.0525,3,0.3404,NA
"UCE-6931","One_class","Mixture",86,0.4886,1.1815,0.215,8,2.5915,NA
"UCE-6934","One_class","Mixture",0,0,0.0078,0.0017,0,0.0198,NA
"UCE-6938","One_class","Mixture",6,0.1765,0.2343,0.0754,2,0.2704,NA
"UCE-6937","One_class","Mixture",26,0.2653,1.3127,0.3527,4,2.4085,NA
"UCE-6939","One_class","Mixture",0,0,0.665,0.1826,0,1.8582,NA
"UCE-693","One_class","Mixture",44,0.3607,0.5124,0.1413,9,1.9777,NA
"UCE-6940","One_class","Mixture",46,0.377,0.9184,0.2654,10,1.9112,NA
"UCE-6942","One_class","Mixture",0,0,0.0017,6e-04,0,0.0036,NA
"UCE-6944","One_class","Mixture",2,0.0625,0.0389,0.0117,1,0.0991,NA
"UCE-6943","One_class","Mixture",32,0.3019,0.5474,0.118,7,1.4024,NA
"UCE-6945","One_class","Mixture",14,0.1167,0.0666,0.0134,6,0.1924,NA
"UCE-6946","One_class","Mixture",22,0.1864,0.2983,0.0512,7,0.5586,NA
"UCE-6950","One_class","Mixture",0,0,0.0185,0.0075,0,0.0315,NA
"UCE-6953","One_class","Mixture",0,0,0.0861,0.0436,0,0.267,NA
"UCE-6947","One_class","Mixture",50,0.431,2.7051,0.4932,7,5.2998,NA
"UCE-6956","One_class","Mixture",36,0.3158,0.5046,0.1411,9,1.0808,NA
"UCE-6959","One_class","Mixture",8,0.0816,0.2439,0.0465,2,0.5486,NA
"UCE-6957","One_class","Mixture",2,0.0227,0.0207,0.0039,1,0.0609,NA
"UCE-695","One_class","Mixture",0,0,0.0659,0.0203,0,0.1852,NA
"UCE-6955","One_class","Mixture",22,0.2157,0.6147,0.1978,7,1.5184,NA
"UCE-6964","One_class","Mixture",64,0.3951,1.152,0.2184,12,2.5142,NA
"UCE-6973","One_class","Mixture",38,0.4419,1.7417,0.5295,7,4.489,NA
"UCE-6968","One_class","Mixture",24,0.2308,0.1404,0.0618,6,0.9282,NA
"UCE-6966","One_class","Mixture",58,0.4328,1.1887,0.3098,8,3.7907,NA
"UCE-6974","One_class","Mixture",0,0,0.0533,0.0178,0,0.119,NA
"UCE-696","One_class","Mixture",66,0.3882,1.1595,0.2551,11,2.5028,NA
"UCE-6975","One_class","Mixture",0,0,0.3504,0.123,0,0.947,NA
"UCE-6977","One_class","Mixture",0,0,0.0024,6e-04,0,0.0034,NA
"UCE-6984","One_class","Mixture",0,0,0.1029,0.0421,0,0.2886,NA
"UCE-6981","One_class","Mixture",64,0.5818,1.6321,0.304,10,3.2397,NA
"UCE-697","One_class","Mixture",58,0.4462,1.2499,0.2297,6,2.182,NA
"UCE-6983","One_class","Mixture",18,0.2093,0.0181,0.0077,5,0.0401,NA
"UCE-6986","One_class","Mixture",22,0.25,0.3977,0.0875,6,1.2714,NA
"UCE-698","One_class","Mixture",2,0.125,0.0957,0.04,1,0.1767,NA
"UCE-6990","One_class","Mixture",0,0,0.0802,0.024,0,0.264,NA
"UCE-6987","One_class","Mixture",16,0.1333,0.1261,0.0423,6,0.3425,NA
"UCE-6992","One_class","Mixture",0,0,0.0702,0.0261,0,0.1262,NA
"UCE-6988","One_class","Mixture",38,0.3276,0.7953,0.1669,8,1.5956,NA
"UCE-6995","One_class","Mixture",18,0.2093,0.0244,0.0088,5,0.0611,NA
"UCE-6994","One_class","Mixture",0,0,0.212,0.0588,0,0.6541,NA
"UCE-6997","One_class","Mixture",54,0.5745,1.7569,0.5005,12,9.5431,NA
"UCE-6998","One_class","Mixture",6,0.0732,0.035,0.0077,1,0.1296,NA
"UCE-6","One_class","Mixture",0,0,0.2659,0.0898,0,0.5616,NA
"UCE-699","One_class","Mixture",44,0.3607,0.7978,0.204,9,1.5236,NA
"UCE-7000","One_class","Mixture",12,0.1364,0.2719,0.1204,2,0.9109,NA
"UCE-7002","One_class","Mixture",40,0.3636,1.5661,0.3572,10,4.3432,NA
"UCE-7003","One_class","Mixture",24,0.2034,0.5515,0.1241,6,1.1585,NA
"UCE-7008","One_class","Mixture",20,0.1667,0.0786,0.0204,5,0.1981,NA
"UCE-7004","One_class","Mixture",62,0.5439,2.1423,0.376,7,3.9462,NA
"UCE-7009","One_class","Mixture",24,0.2857,0.6883,0.1417,7,2.3311,NA
"UCE-700","One_class","Mixture",2,0.0909,0.2616,0.0988,1,0.6008,NA
"UCE-7011","One_class","Mixture",66,0.541,0.564,0.1301,15,1.3744,NA
"UCE-7012","One_class","Mixture",14,0.2,0.4419,0.1063,3,0.6127,NA
"UCE-7016","One_class","Mixture",0,0,0.1245,0.0401,0,0.236,NA
"UCE-7014","One_class","Mixture",4,0.0571,0.1597,0.0519,1,0.3697,NA
"UCE-7015","One_class","Mixture",50,0.463,2.4409,0.4568,9,5.4653,NA
"UCE-7018","One_class","Mixture",42,0.5833,2.6514,0.6422,8,5.9792,NA
"UCE-7019","One_class","Mixture",64,0.5079,1.7351,0.4062,10,3.2251,NA
"UCE-7022","One_class","Mixture",0,0,0.1136,0.0387,0,0.2678,NA
"UCE-7024","One_class","Mixture",2,0.125,0.2089,0.0772,1,0.3935,NA
"UCE-7023","One_class","Mixture",0,0,0.0139,0.0041,0,0.0167,NA
"UCE-7027","One_class","Mixture",24,0.2,0.0189,0.0038,8,0.06,NA
"UCE-7028","One_class","Mixture",50,0.463,2.1661,0.3724,8,3.6015,NA
"UCE-7030","One_class","Mixture",0,0,0.0095,0.0028,0,0.0152,NA
"UCE-7032","One_class","Mixture",24,0.2791,0.4164,0.1588,5,3.0116,NA
"UCE-7033","One_class","Mixture",24,0.3,0.019,0.0041,6,0.0347,NA
"UCE-7036","One_class","Mixture",22,0.1642,0.0918,0.0321,5,0.2446,NA
"UCE-7035","One_class","Mixture",16,0.1702,0.052,0.0308,3,0.15,NA
"UCE-703","One_class","Mixture",52,0.5,0.6223,0.1685,9,1.5338,NA
"UCE-7037","One_class","Mixture",60,0.4688,0.0452,0.0151,11,0.1431,NA
"UCE-7038","One_class","Mixture",20,0.2083,0.0843,0.0309,5,0.166,NA
"UCE-7045","One_class","Mixture",0,0,0.0836,0.0274,0,0.1435,NA
"UCE-7044","One_class","Mixture",4,0.1176,0.7204,0.2164,1,2.2876,NA
"UCE-7046","One_class","Mixture",28,0.3111,1.7685,0.4118,7,4.3959,NA
"UCE-7047","One_class","Mixture",0,0,0.284,0.088,0,1.1671,NA
"UCE-7051","One_class","Mixture",20,0.2703,0.6371,0.1337,5,1.4674,NA
"UCE-7050","One_class","Mixture",34,0.3953,0.5021,0.136,8,1.3887,NA
"UCE-7048","One_class","Mixture",30,0.2419,0.6028,0.1272,5,2.7969,NA
"UCE-7056","One_class","Mixture",0,0,0.0326,0.0087,0,0.0442,NA
"UCE-7053","One_class","Mixture",24,0.1791,0.0467,0.0151,6,0.1002,NA
"UCE-7054","One_class","Mixture",14,0.1148,0.0749,0.0255,3,0.1096,NA
"UCE-7062","One_class","Mixture",0,0,0.2549,0.0989,0,0.8731,NA
"UCE-7055","One_class","Mixture",0,0,0.2035,0.1027,0,0.4622,NA
"UCE-7064","One_class","Mixture",2,0.0625,0.2118,0.0678,1,0.417,NA
"UCE-7063","One_class","Mixture",62,0.5439,1.8942,0.4776,12,6.4869,NA
"UCE-7070","One_class","Mixture",0,0,0.0394,0.0103,0,0.1146,NA
"UCE-706","One_class","Mixture",22,0.193,0.2306,0.0635,4,0.6277,NA
"UCE-7069","One_class","Mixture",56,0.4667,2.4612,0.602,8,4.1397,NA
"UCE-7071","One_class","Mixture",0,0,0.0964,0.0466,0,0.2261,NA
"UCE-7074","One_class","Mixture",34,0.3617,1.0385,0.2357,7,2.4106,NA
"UCE-7077","One_class","Mixture",0,0,0.2942,0.0834,0,1.053,NA
"UCE-7072","One_class","Mixture",22,0.2895,0.2512,0.0544,4,0.5117,NA
"UCE-7073","One_class","Mixture",32,0.32,0.7641,0.1375,8,1.6059,NA
"UCE-7079","One_class","Mixture",40,0.3704,1.3214,0.3792,5,1.7202,NA
"UCE-7078","One_class","Mixture",56,0.4828,0.6727,0.1419,11,1.6308,NA
"UCE-7080","One_class","Mixture",86,0.6143,6.0455,1.0183,13,12.4068,NA
"UCE-7081","One_class","Mixture",40,0.2985,0.6429,0.1251,10,1.4037,NA
"UCE-7082","One_class","Mixture",74,0.6727,0.4624,0.0709,13,0.5876,NA
"UCE-7084","One_class","Mixture",20,0.1818,0.1661,0.0493,6,0.4605,NA
"UCE-7083","One_class","Mixture",56,0.5283,2.6887,0.4854,8,4.5158,NA
"UCE-708","One_class","Mixture",56,0.3333,0.8724,0.1694,8,1.9743,NA
"UCE-7094","One_class","Mixture",12,0.1132,0.045,0.0099,4,0.0823,NA
"UCE-7091","One_class","Mixture",18,0.1525,0.2917,0.0707,5,0.94,NA
"UCE-7096","One_class","Mixture",2,0.1111,0.265,0.0869,1,0.526,NA
"UCE-7095","One_class","Mixture",24,0.1935,0.3261,0.0848,7,1.0768,NA
"UCE-7097","One_class","Mixture",56,0.5091,2.1601,0.3876,9,3.3019,NA
"UCE-7098","One_class","Mixture",6,0.05,0.0888,0.0238,3,0.1367,NA
"UCE-70","One_class","Mixture",0,0,0.0015,4e-04,0,0.0035,NA
"UCE-7100","One_class","Mixture",20,0.2564,0.3899,0.0956,5,0.7951,NA
"UCE-7102","One_class","Mixture",102,0.593,1.0459,0.1465,20,2.0928,NA
"UCE-7103","One_class","Mixture",92,0.5823,2.2948,0.4437,13,4.2555,NA
"UCE-7104","One_class","Mixture",36,0.3103,0.5704,0.161,5,0.949,NA
"UCE-7105","One_class","Mixture",56,0.459,2.4382,0.4681,10,4.3561,NA
"UCE-7107","One_class","Mixture",96,0.6957,1.6737,0.3333,21,3.7083,NA
"UCE-7108","One_class","Mixture",32,0.2807,0.3869,0.0678,4,0.484,NA
"UCE-7117","One_class","Mixture",52,0.4483,1.3571,0.2593,10,2.2624,NA
"UCE-710","One_class","Mixture",72,0.5294,1.3848,0.3026,12,4.4166,NA
"UCE-7109","One_class","Mixture",90,0.5625,3.7171,0.577,16,10.8003,NA
"UCE-7118","One_class","Mixture",12,0.1579,0.6028,0.1593,3,1.2552,NA
"UCE-7120","One_class","Mixture",24,0.3243,0.1326,0.0457,6,0.2308,NA
"UCE-711","One_class","Mixture",46,0.4035,1.1466,0.1938,7,3.1405,NA
"UCE-7122","One_class","Mixture",46,0.3833,1.0501,0.3355,7,3.4513,NA
"UCE-7125","One_class","Mixture",20,0.2857,0.6229,0.1827,3,1.0395,NA
"UCE-7126","One_class","Mixture",0,0,0.0086,0.0026,0,0.018,NA
"UCE-712","One_class","Mixture",10,0.1163,0.3485,0.1048,3,0.7586,NA
"UCE-7131","One_class","Mixture",0,0,0.215,0.0773,0,0.4774,NA
"UCE-7128","One_class","Mixture",48,0.4444,0.9484,0.1953,9,2.9154,NA
"UCE-7133","One_class","Mixture",0,0,0.1999,0.0376,0,0.584,NA
"UCE-7134","One_class","Mixture",26,0.25,0.8398,0.1968,6,1.0637,NA
"UCE-7135","One_class","Mixture",18,0.225,0.0935,0.0305,6,0.1498,NA
"UCE-7136","One_class","Mixture",46,0.4182,0.9307,0.1883,8,5.136,NA
"UCE-7141","One_class","Mixture",26,0.3824,0.3806,0.1224,6,0.6285,NA
"UCE-7138","One_class","Mixture",54,0.4426,1.0695,0.2154,9,1.9531,NA
"UCE-7143","One_class","Mixture",38,0.3455,1.3631,0.3321,6,4.1232,NA
"UCE-7144","One_class","Mixture",0,0,0.3438,0.1491,0,1.1421,NA
"UCE-7145","One_class","Mixture",36,0.4186,1.0788,0.2371,8,1.7477,NA
"UCE-7146","One_class","Mixture",2,0.0769,0.5619,0.1689,1,0.7753,NA
"UCE-7148","One_class","Mixture",0,0,0.0032,8e-04,0,0.0058,NA
"UCE-7147","One_class","Mixture",38,0.3585,1.1059,0.3169,4,2.3759,NA
"UCE-7151","One_class","Mixture",16,0.1404,0.7717,0.2825,5,1.9396,NA
"UCE-7157","One_class","Mixture",42,0.4286,0.6557,0.1126,5,1.5125,NA
"UCE-7159","One_class","Mixture",34,0.2787,0.6731,0.1561,8,4.2768,NA
"UCE-715","One_class","Mixture",62,0.5962,1.4622,0.3704,10,3.394,NA
"UCE-7161","One_class","Mixture",0,0,0.0736,0.0271,0,0.2089,NA
"UCE-7160","One_class","Mixture",20,0.2174,0.0941,0.0238,3,0.1668,NA
"UCE-7163","One_class","Mixture",24,0.3871,0.0249,0.012,6,0.0253,NA
"UCE-7162","One_class","Mixture",30,0.2679,0.1301,0.0381,8,0.34,NA
"UCE-7167","One_class","Mixture",10,0.102,0.0177,0.0041,2,0.0688,NA
"UCE-7170","One_class","Mixture",26,0.2955,0.3412,0.1271,5,2.0823,NA
"UCE-7168","One_class","Mixture",38,0.3455,0.4609,0.0993,7,1.5262,NA
"UCE-7164","One_class","Mixture",56,0.3889,0.4026,0.1255,9,2.7386,NA
"UCE-7171","One_class","Mixture",78,0.4937,1.6686,0.3942,13,2.9251,NA
"UCE-7173","One_class","Mixture",34,0.3333,0.3259,0.0954,8,0.6002,NA
"UCE-7183","One_class","Mixture",0,0,0.0477,0.0185,0,0.1324,NA
"UCE-717","One_class","Mixture",82,0.6308,3.7624,0.7329,13,7.1505,NA
"UCE-7175","One_class","Mixture",68,0.5152,0.8487,0.1983,11,1.8573,NA
"UCE-7184","One_class","Mixture",48,0.4615,0.5481,0.1509,9,1.1615,NA
"UCE-718","One_class","Mixture",4,0.1429,0.2285,0.0683,1,0.3537,NA
"UCE-7188","One_class","Mixture",2,0.0204,0.0618,0.0164,1,0.1031,NA
"UCE-7191","One_class","Mixture",4,0.1818,0.1701,0.0546,1,0.2117,NA
"UCE-7190","One_class","Mixture",44,0.2857,0.4783,0.0966,10,1.0979,NA
"UCE-7195","One_class","Mixture",0,0,0.0717,0.0252,0,0.1364,NA
"UCE-7197","One_class","Mixture",0,0,0.2124,0.0749,0,0.5421,NA
"UCE-7192","One_class","Mixture",30,0.2239,0.4477,0.1462,5,0.7696,NA
"UCE-7200","One_class","Mixture",0,0,0.1483,0.0878,0,0.4064,NA
"UCE-7202","One_class","Mixture",2,0.1,0.1154,0.0358,1,0.2155,NA
"UCE-7201","One_class","Mixture",58,0.537,1.6272,0.2627,12,4.3244,NA
"UCE-7205","One_class","Mixture",0,0,0.17,0.0522,0,0.3962,NA
"UCE-7208","One_class","Mixture",38,0.4043,0.3033,0.1075,7,0.7496,NA
"UCE-7209","One_class","Mixture",18,0.1525,0.2079,0.0413,4,0.7161,NA
"UCE-7210","One_class","Mixture",0,0,0.1249,0.0351,0,0.4668,NA
"UCE-720","One_class","Mixture",84,0.7241,2.3447,0.4841,17,5.7667,NA
"UCE-7213","One_class","Mixture",40,0.4255,1.4134,0.3665,9,4.2431,NA
"UCE-7215","One_class","Mixture",0,0,0.095,0.0293,0,0.2481,NA
"UCE-7212","One_class","Mixture",88,0.6769,1.1762,0.2555,16,3.7064,NA
"UCE-7216","One_class","Mixture",0,0,0.0063,0.0019,0,0.0091,NA
"UCE-7218","One_class","Mixture",8,0.0702,0.1313,0.0285,2,0.6091,NA
"UCE-7221","One_class","Mixture",10,0.098,0.26,0.0929,2,0.4686,NA
"UCE-7222","One_class","Mixture",12,0.1333,0.6199,0.131,3,2.7096,NA
"UCE-7219","One_class","Mixture",38,0.3455,0.625,0.1531,8,1.3899,NA
"UCE-7223","One_class","Mixture",20,0.2128,0.5788,0.1644,3,0.8206,NA
"UCE-7227","One_class","Mixture",6,0.0652,0.0759,0.0162,2,0.1703,NA
"UCE-7224","One_class","Mixture",20,0.1695,0.1839,0.054,4,0.3862,NA
"UCE-7230","One_class","Mixture",6,0.1875,0.1697,0.0482,2,0.5148,NA
"UCE-7229","One_class","Mixture",52,0.4407,0.53,0.1264,9,1.2087,NA
"UCE-7235","One_class","Mixture",0,0,0.1054,0.0312,0,0.3375,NA
"UCE-7234","One_class","Mixture",32,0.3019,2.2464,0.4876,6,4.0968,NA
"UCE-7236","One_class","Mixture",0,0,0.002,6e-04,0,0.0028,NA
"UCE-7237","One_class","Mixture",14,0.2188,0.118,0.0274,5,0.3217,NA
"UCE-7239","One_class","Mixture",0,0,0.1596,0.0526,0,0.3738,NA
"UCE-7240","One_class","Mixture",8,0.0727,0.0197,0.0046,2,0.0367,NA
"UCE-7242","One_class","Mixture",34,0.2931,0.7903,0.1398,6,1.2328,NA
"UCE-7244","One_class","Mixture",18,0.2571,0.2319,0.0774,4,0.5267,NA
"UCE-7246","One_class","Mixture",0,0,0.0029,9e-04,0,0.0062,NA
"UCE-7245","One_class","Mixture",52,0.4194,1.7264,0.3025,11,5.1978,NA
"UCE-7248","One_class","Mixture",14,0.1167,0.0266,0.0048,5,0.0976,NA
"UCE-7247","One_class","Mixture",0,0,0.0389,0.0112,0,0.0891,NA
"UCE-7249","One_class","Mixture",60,0.4286,0.6532,0.1839,13,1.181,NA
"UCE-724","One_class","Mixture",50,0.4808,0.7865,0.2737,11,2.1767,NA
"UCE-7253","One_class","Mixture",0,0,0.0055,0.0018,0,0.0067,NA
"UCE-7252","One_class","Mixture",6,0.1765,0.1974,0.0577,2,0.4808,NA
"UCE-7255","One_class","Mixture",42,0.4375,0.4298,0.1213,8,0.9637,NA
"UCE-7257","One_class","Mixture",32,0.2807,1.5937,0.5275,4,3.7335,NA
"UCE-7266","One_class","Mixture",0,0,0.0095,0.0029,0,0.0114,NA
"UCE-725","One_class","Mixture",32,0.2581,0.1142,0.0195,4,0.1483,NA
"UCE-7265","One_class","Mixture",2,0.0588,0.0713,0.0281,1,0.1665,NA
"UCE-7267","One_class","Mixture",64,0.5333,1.254,0.2279,11,1.8591,NA
"UCE-7269","One_class","Mixture",12,0.1333,0.628,0.1351,5,1.4796,NA
"UCE-726","One_class","Mixture",0,0,0.0064,0.0023,0,0.0141,NA
"UCE-7273","One_class","Mixture",2,0.0714,0.4491,0.164,1,1.4339,NA
"UCE-7275","One_class","Mixture",0,0,0.0367,0.011,0,0.0816,NA
"UCE-7270","One_class","Mixture",56,0.3333,0.2437,0.0675,9,0.3684,NA
"UCE-7276","One_class","Mixture",46,0.4423,1.1594,0.2735,11,2.8593,NA
"UCE-7277","One_class","Mixture",24,0.2264,0.3286,0.0861,3,0.7431,NA
"UCE-727","One_class","Mixture",100,0.5882,2.5259,0.5973,16,4.1778,NA
"UCE-7282","One_class","Mixture",18,0.2647,0.1886,0.0617,3,0.3702,NA
"UCE-7281","One_class","Mixture",20,0.2,0.2485,0.0522,3,0.5435,NA
"UCE-7283","One_class","Mixture",0,0,0.0518,0.0189,0,0.118,NA
"UCE-7286","One_class","Mixture",2,0.0192,0.0479,0.011,1,0.0887,NA
"UCE-7287","One_class","Mixture",64,0.5079,0.8772,0.2504,14,2.0329,NA
"UCE-7291","One_class","Mixture",4,0.1667,0.3063,0.1083,1,0.5306,NA
"UCE-7288","One_class","Mixture",62,0.4769,1.5781,0.3868,12,3.8679,NA
"UCE-7289","One_class","Mixture",28,0.2456,0.1723,0.053,6,0.4323,NA
"UCE-7294","One_class","Mixture",0,0,0.0017,4e-04,0,0.0035,NA
"UCE-7292","One_class","Mixture",26,0.2364,0.8256,0.2155,7,1.0775,NA
"UCE-7297","One_class","Mixture",4,0.25,0.3026,0.1006,1,0.4876,NA
"UCE-7296","One_class","Mixture",42,0.4038,1.5292,0.2964,10,2.9464,NA
"UCE-7295","One_class","Mixture",0,0,0.016,0.0031,0,0.0426,NA
"UCE-7298","One_class","Mixture",64,0.4776,2.3665,0.4836,11,4.9602,NA
"UCE-7299","One_class","Mixture",4,0.0392,0.1511,0.0279,1,0.3408,NA
"UCE-72","One_class","Mixture",60,0.7317,1.1048,0.2645,14,3.5761,NA
"UCE-7303","One_class","Mixture",42,0.3559,0.9704,0.1957,8,1.7486,NA
"UCE-729","One_class","Mixture",58,0.5577,2.0773,0.3541,11,4.1044,NA
"UCE-7304","One_class","Mixture",0,0,0.0801,0.0286,0,0.1632,NA
"UCE-7305","One_class","Mixture",6,0.1765,0.0375,0.0105,2,0.0661,NA
"UCE-7308","One_class","Mixture",18,0.2045,0.4677,0.2332,5,1.6094,NA
"UCE-7310","One_class","Mixture",54,0.4426,4.3703,0.8353,12,11.6586,NA
"UCE-7309","One_class","Mixture",74,0.6167,1.3933,0.3294,12,2.5941,NA
"UCE-730","One_class","Mixture",106,0.6463,9.624,3.246,22,24.2265,NA
"UCE-7313","One_class","Mixture",0,0,0.2141,0.0707,0,0.5466,NA
"UCE-7314","One_class","Mixture",40,0.4651,0.5419,0.1315,9,1.0517,NA
"UCE-7318","One_class","Mixture",10,0.1471,0.1202,0.0325,3,0.2588,NA
"UCE-7317","One_class","Mixture",18,0.2432,0.1125,0.028,3,0.4156,NA
"UCE-7320","One_class","Mixture",54,0.45,1.7671,0.3759,12,4.7757,NA
"UCE-7322","One_class","Mixture",0,0,0.0332,0.0106,0,0.0568,NA
"UCE-7323","One_class","Mixture",74,0.6727,2.9249,0.5359,13,7.759,NA
"UCE-7324","One_class","Mixture",60,0.5882,1.3439,0.2996,10,2.9367,NA
"UCE-7325","One_class","Mixture",26,0.2549,0.1264,0.0364,5,0.3402,NA
"UCE-7328","One_class","Mixture",0,0,0.145,0.052,0,0.322,NA
"UCE-7331","One_class","Mixture",10,0.1087,0.0086,0.002,4,0.0198,NA
"UCE-7336","One_class","Mixture",30,0.2778,0.6925,0.1345,6,1.8545,NA
"UCE-733","One_class","Mixture",0,0,9e-04,3e-04,0,0.0013,NA
"UCE-7340","One_class","Mixture",0,0,0.1249,0.0395,0,0.2584,NA
"UCE-7342","One_class","Mixture",0,0,0.0589,0.0214,0,0.1844,NA
"UCE-7345","One_class","Mixture",0,0,0.0072,0.0021,0,0.0074,NA
"UCE-7348","One_class","Mixture",0,0,0.3213,0.1501,0,0.8681,NA
"UCE-7344","One_class","Mixture",36,0.2571,0.1335,0.0386,8,0.3154,NA
"UCE-7350","One_class","Mixture",0,0,0.0677,0.0236,0,0.1379,NA
"UCE-7349","One_class","Mixture",58,0.3537,1.5363,0.277,9,2.7415,NA
"UCE-734","One_class","Mixture",98,0.5568,2.1609,0.3728,17,5.1266,NA
"UCE-7351","One_class","Mixture",30,0.2381,0.1539,0.0338,5,0.3012,NA
"UCE-7354","One_class","Mixture",38,0.322,0.4539,0.0898,6,0.7761,NA
"UCE-7358","One_class","Mixture",24,0.3333,0.5389,0.1512,7,0.8424,NA
"UCE-7357","One_class","Mixture",58,0.4531,0.9275,0.1773,10,1.3868,NA
"UCE-735","One_class","Mixture",84,0.75,2.8428,0.557,13,4.3786,NA
"UCE-7361","One_class","Mixture",44,0.449,1.4352,0.2544,8,2.3399,NA
"UCE-7362","One_class","Mixture",0,0,0.0149,0.0047,0,0.0386,NA
"UCE-7363","One_class","Mixture",8,0.1143,0.0473,0.0174,2,0.1056,NA
"UCE-7365","One_class","Mixture",0,0,0.0643,0.0207,0,0.1932,NA
"UCE-7368","One_class","Mixture",46,0.4894,0.7905,0.2313,9,2.5518,NA
"UCE-7364","One_class","Mixture",66,0.5156,2.238,0.4103,14,12.4421,NA
"UCE-7369","One_class","Mixture",14,0.1707,0.0592,0.0126,4,0.1441,NA
"UCE-736","One_class","Mixture",10,0.0847,0.1625,0.0356,3,0.2059,NA
"UCE-7371","One_class","Mixture",0,0,0.0108,0.0035,0,0.0263,NA
"UCE-7372","One_class","Mixture",0,0,0.0615,0.0207,0,0.1071,NA
"UCE-7370","One_class","Mixture",38,0.2436,0.3932,0.1177,10,0.9916,NA
"UCE-7376","One_class","Mixture",6,0.1304,0.1796,0.0522,2,0.452,NA
"UCE-7379","One_class","Mixture",2,0.0588,0.0961,0.0329,1,0.2138,NA
"UCE-737","One_class","Mixture",2,0.0417,0.0172,0.0067,1,0.0375,NA
"UCE-7386","One_class","Mixture",0,0,0.2167,0.0966,0,0.5866,NA
"UCE-7380","One_class","Mixture",22,0.2,0.3048,0.1083,6,1.0258,NA
"UCE-7383","One_class","Mixture",72,0.5625,1.1885,0.2615,16,5.1389,NA
"UCE-7384","One_class","Mixture",14,0.1346,0.1915,0.0604,5,0.5735,NA
"UCE-738","One_class","Mixture",80,0.625,1.2563,0.2159,17,5.2444,NA
"UCE-7393","One_class","Mixture",0,0,0.0019,6e-04,0,0.0028,NA
"UCE-7390","One_class","Mixture",24,0.2143,0.0227,0.0041,8,0.0613,NA
"UCE-7392","One_class","Mixture",0,0,0.0203,0.0058,0,0.0444,NA
"UCE-7395","One_class","Mixture",20,0.2564,0.3787,0.132,5,0.663,NA
"UCE-7396","One_class","Mixture",4,0.1176,0.4415,0.1549,1,1.4545,NA
"UCE-7408","One_class","Mixture",4,0.2222,0.1619,0.048,1,0.3137,NA
"UCE-7409","One_class","Mixture",0,0,0.0155,0.0039,0,0.0258,NA
"UCE-7398","One_class","Mixture",16,0.1404,0.4194,0.0903,6,1.4191,NA
"UCE-7399","One_class","Mixture",46,0.3898,0.2167,0.0332,11,0.4172,NA
"UCE-740","One_class","Mixture",2,0.0227,0.3584,0.0852,1,1.1918,NA
"UCE-7410","One_class","Mixture",20,0.2564,0.9132,0.1782,4,1.0106,NA
"UCE-7417","One_class","Mixture",0,0,0.3927,0.1671,0,1.3227,NA
"UCE-7414","One_class","Mixture",0,0,0.0744,0.0224,0,0.2898,NA
"UCE-7415","One_class","Mixture",64,0.5424,0.5322,0.1373,15,0.7334,NA
"UCE-7419","One_class","Mixture",0,0,0.0221,0.0043,0,0.0308,NA
"UCE-7421","One_class","Mixture",2,0.0625,0.1383,0.0458,1,0.2053,NA
"UCE-7423","One_class","Mixture",0,0,0.3036,0.0943,0,0.6546,NA
"UCE-7420","One_class","Mixture",18,0.2,0.4377,0.1126,3,0.7185,NA
"UCE-7425","One_class","Mixture",14,0.1321,0.2125,0.0483,4,0.6643,NA
"UCE-7429","One_class","Mixture",0,0,0.2784,0.0866,0,0.8484,NA
"UCE-7427","One_class","Mixture",0,0,0.004,0.0012,0,0.0042,NA
"UCE-7428","One_class","Mixture",10,0.1042,0.2852,0.0543,3,0.9539,NA
