"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-6933","One_class","Mixture",10,0.1136,0.028,0.0052,3,0.1003,NA
"UCE-6944","One_class","Mixture",0,0,0.0237,0.0065,0,0.0578,NA
"UCE-692","One_class","Mixture",36,0.6923,0.0257,0.0103,7,0.0646,NA
"UCE-693","One_class","Mixture",40,0.3279,0.2421,0.0689,9,1.2821,NA
"UCE-6921","One_class","Mixture",46,0.3026,0.042,0.0086,12,0.0868,NA
"UCE-6931","One_class","Mixture",98,0.5568,0.4028,0.0741,14,0.7375,NA
"UCE-6937","One_class","Mixture",28,0.2857,0.0369,0.0094,8,0.1586,NA
"UCE-6950","One_class","Mixture",2,0.0667,0.0715,0.0294,1,0.1402,NA
"UCE-6953","One_class","Mixture",0,0,0.1321,0.0771,0,0.4065,NA
"UCE-6956","One_class","Mixture",34,0.2982,0.0682,0.0266,7,0.1999,NA
"UCE-6974","One_class","Mixture",0,0,0.0658,0.0201,0,0.108,NA
"UCE-695","One_class","Mixture",0,0,0.0045,0.0012,0,0.0076,NA
"UCE-6940","One_class","Mixture",50,0.4167,0.0742,0.0253,10,0.2274,NA
"UCE-6943","One_class","Mixture",24,0.2264,0.0194,0.0066,6,0.046,NA
"UCE-6975","One_class","Mixture",6,0.1875,1.2195,0.3691,1,3.9554,NA
"UCE-6977","One_class","Mixture",0,0,0.1058,0.0369,0,0.2691,NA
"UCE-6945","One_class","Mixture",24,0.2,0.0446,0.0146,7,0.0631,NA
"UCE-6947","One_class","Mixture",42,0.3621,0.1165,0.0291,8,0.2695,NA
"UCE-6946","One_class","Mixture",26,0.2203,0.0308,0.0119,8,0.0611,NA
"UCE-6955","One_class","Mixture",24,0.2553,0.0154,0.0064,7,0.032,NA
"UCE-6959","One_class","Mixture",36,0.383,0.0211,0.0094,8,0.0653,NA
"UCE-6957","One_class","Mixture",16,0.1818,0.0877,0.0251,2,0.1374,NA
"UCE-6968","One_class","Mixture",42,0.4375,0.0098,0.0057,10,0.0278,NA
"UCE-6984","One_class","Mixture",0,0,0.1222,0.053,0,0.3307,NA
"UCE-6973","One_class","Mixture",36,0.4091,0.1296,0.0356,6,0.1869,NA
"UCE-698","One_class","Mixture",0,0,0.1229,0.0589,0,0.2581,NA
"UCE-6992","One_class","Mixture",0,0,0.0783,0.0257,0,0.1085,NA
"UCE-6966","One_class","Mixture",24,0.1846,0.045,0.0103,7,0.0883,NA
"UCE-696","One_class","Mixture",84,0.5455,0.1201,0.0206,17,0.2628,NA
"UCE-6987","One_class","Mixture",0,0,0.0064,0.0012,0,0.0114,NA
"UCE-6990","One_class","Mixture",0,0,0.0715,0.022,0,0.2433,NA
"UCE-6964","One_class","Mixture",76,0.481,0.2741,0.0843,15,0.3088,NA
"UCE-6981","One_class","Mixture",62,0.6596,0.0907,0.0223,12,0.1336,NA
"UCE-6994","One_class","Mixture",0,0,0.0523,0.0157,0,0.1647,NA
"UCE-6986","One_class","Mixture",26,0.3095,0.002,4e-04,6,0.0048,NA
"UCE-6983","One_class","Mixture",20,0.2381,0.0037,0.0014,7,0.0129,NA
"UCE-6","One_class","Mixture",0,0,0.3098,0.1173,0,0.722,NA
"UCE-6988","One_class","Mixture",44,0.3793,0.1251,0.0293,9,0.617,NA
"UCE-6997","One_class","Mixture",38,0.4872,0.0014,3e-04,10,0.0041,NA
"UCE-700","One_class","Mixture",0,0,0.054,0.0136,0,0.0817,NA
"UCE-6995","One_class","Mixture",20,0.2326,0.0644,0.0179,4,0.2026,NA
"UCE-6998","One_class","Mixture",20,0.2439,0.0633,0.0171,2,0.1234,NA
"UCE-7008","One_class","Mixture",26,0.2167,0.1612,0.0265,6,0.4065,NA
"UCE-7000","One_class","Mixture",22,0.25,0.1498,0.0536,4,0.3691,NA
"UCE-7022","One_class","Mixture",0,0,0.0824,0.0281,0,0.1886,NA
"UCE-7003","One_class","Mixture",18,0.1579,0.0416,0.0115,4,0.1745,NA
"UCE-7016","One_class","Mixture",4,0.125,0.1745,0.0486,1,0.313,NA
"UCE-7004","One_class","Mixture",28,0.2456,0.2095,0.0408,6,0.3234,NA
"UCE-7023","One_class","Mixture",0,0,0.0114,0.0035,0,0.0139,NA
"UCE-7012","One_class","Mixture",24,0.3429,0.1305,0.0297,5,0.1397,NA
"UCE-7009","One_class","Mixture",32,0.4211,0.0475,0.0132,7,0.1109,NA
"UCE-7002","One_class","Mixture",32,0.2909,0.0416,0.0099,8,0.0567,NA
"UCE-7024","One_class","Mixture",0,0,0.11,0.037,0,0.2386,NA
"UCE-699","One_class","Mixture",54,0.4655,0.0613,0.0188,11,0.086,NA
"UCE-7030","One_class","Mixture",0,0,0.0211,0.0067,0,0.0272,NA
"UCE-7014","One_class","Mixture",20,0.2941,0.1651,0.0353,6,0.2316,NA
"UCE-7018","One_class","Mixture",18,0.375,0.0021,0.001,4,0.0077,NA
"UCE-7033","One_class","Mixture",16,0.2,0.0387,0.0097,5,0.1083,NA
"UCE-7015","One_class","Mixture",48,0.4444,0.3225,0.0638,11,1.2936,NA
"UCE-7011","One_class","Mixture",80,0.678,0.0979,0.0195,19,0.1176,NA
"UCE-7045","One_class","Mixture",0,0,0.0761,0.0244,0,0.12,NA
"UCE-7044","One_class","Mixture",4,0.1176,0.7341,0.2089,1,2.1967,NA
"UCE-7032","One_class","Mixture",28,0.3256,0.0025,0.0011,7,0.006,NA
"UCE-7047","One_class","Mixture",0,0,0.0396,0.0103,0,0.0978,NA
"UCE-7035","One_class","Mixture",50,0.5319,0.2217,0.0411,9,0.3425,NA
"UCE-7056","One_class","Mixture",0,0,0.2584,0.0857,0,0.6449,NA
"UCE-7055","One_class","Mixture",0,0,0.125,0.0638,0,0.3273,NA
"UCE-7038","One_class","Mixture",36,0.45,0.041,0.014,10,0.1003,NA
"UCE-7051","One_class","Mixture",4,0.0541,0.2028,0.0396,2,0.3574,NA
"UCE-7037","One_class","Mixture",58,0.5088,0.0233,0.0137,11,0.0737,NA
"UCE-7028","One_class","Mixture",36,0.3333,0.1199,0.0251,8,0.1191,NA
"UCE-7046","One_class","Mixture",32,0.3556,0.111,0.0231,7,0.2419,NA
"UCE-703","One_class","Mixture",62,0.5962,0.0916,0.0229,12,0.1946,NA
"UCE-7027","One_class","Mixture",28,0.2373,0.0075,0.0049,7,0.0268,NA
"UCE-7062","One_class","Mixture",4,0.125,0.3075,0.1044,1,0.8397,NA
"UCE-7064","One_class","Mixture",0,0,0.0799,0.0242,0,0.2544,NA
"UCE-7050","One_class","Mixture",42,0.4884,0.2167,0.0366,8,0.2276,NA
"UCE-7071","One_class","Mixture",0,0,0.063,0.0314,0,0.1492,NA
"UCE-7054","One_class","Mixture",26,0.2131,0.0201,0.0061,7,0.0414,NA
"UCE-7036","One_class","Mixture",54,0.4091,0.2464,0.063,11,0.2532,NA
"UCE-7070","One_class","Mixture",0,0,0.0192,0.005,0,0.0564,NA
"UCE-7048","One_class","Mixture",66,0.66,0.1032,0.0327,15,0.2583,NA
"UCE-7077","One_class","Mixture",0,0,0.0251,0.006,0,0.0605,NA
"UCE-7053","One_class","Mixture",52,0.3881,0.2784,0.0536,9,0.9142,NA
"UCE-7072","One_class","Mixture",18,0.2368,0.2736,0.0736,4,1.1246,NA
"UCE-706","One_class","Mixture",52,0.4727,0.1451,0.0285,11,0.1721,NA
"UCE-7063","One_class","Mixture",60,0.5556,0.0662,0.0179,12,0.0952,NA
"UCE-7074","One_class","Mixture",24,0.2553,0.0198,0.0078,6,0.0347,NA
"UCE-7069","One_class","Mixture",36,0.3051,4e-04,1e-04,9,0.001,NA
"UCE-7082","One_class","Mixture",28,0.2545,0.141,0.0353,7,0.2037,NA
"UCE-7096","One_class","Mixture",0,0,0.1986,0.0719,0,0.4486,NA
"UCE-7073","One_class","Mixture",38,0.38,0.1737,0.0276,10,0.2507,NA
"UCE-7078","One_class","Mixture",48,0.48,0.0436,0.0137,10,0.102,NA
"UCE-7079","One_class","Mixture",48,0.4444,0.3956,0.171,8,1.1077,NA
"UCE-70","One_class","Mixture",0,0,0.0018,5e-04,0,0.0025,NA
"UCE-7084","One_class","Mixture",24,0.2182,0.0053,9e-04,7,0.015,NA
"UCE-708","One_class","Mixture",88,0.5238,0.3052,0.0421,12,0.4633,NA
"UCE-7081","One_class","Mixture",12,0.0896,0.0755,0.0285,2,0.0792,NA
"UCE-7080","One_class","Mixture",50,0.4167,0.051,0.0139,12,0.2411,NA
"UCE-7083","One_class","Mixture",44,0.449,0.2835,0.0575,9,0.3595,NA
"UCE-7097","One_class","Mixture",40,0.3774,0.0709,0.0156,9,0.0902,NA
"UCE-7091","One_class","Mixture",16,0.1356,0.1285,0.0308,2,0.2745,NA
"UCE-7100","One_class","Mixture",30,0.3846,0.0136,0.0064,8,0.029,NA
"UCE-7095","One_class","Mixture",24,0.1967,0.0332,0.0124,7,0.07,NA
"UCE-7094","One_class","Mixture",44,0.449,0.1186,0.0257,9,0.2516,NA
"UCE-7098","One_class","Mixture",44,0.3667,0.3387,0.0494,11,0.5696,NA
"UCE-7104","One_class","Mixture",28,0.2456,0.0081,0.0013,9,0.025,NA
"UCE-7105","One_class","Mixture",48,0.3934,0.2788,0.0447,8,0.4009,NA
"UCE-7107","One_class","Mixture",84,0.6364,0.063,0.0144,20,0.1787,NA
"UCE-7103","One_class","Mixture",106,0.6709,1.2956,0.2129,19,1.9647,NA
"UCE-7125","One_class","Mixture",40,0.5714,0.0121,0.0057,10,0.025,NA
"UCE-7108","One_class","Mixture",38,0.3333,0.1217,0.0223,10,0.1636,NA
"UCE-7131","One_class","Mixture",0,0,0.4062,0.1615,0,0.9808,NA
"UCE-7126","One_class","Mixture",0,0,0.0055,0.0018,0,0.0103,NA
"UCE-710","One_class","Mixture",78,0.5735,0.0921,0.0179,13,0.1317,NA
"UCE-7120","One_class","Mixture",18,0.25,2e-04,1e-04,5,4e-04,NA
"UCE-7102","One_class","Mixture",80,0.4938,0.0534,0.0118,13,0.0819,NA
"UCE-7118","One_class","Mixture",18,0.2368,0.0982,0.0195,5,0.2536,NA
"UCE-7117","One_class","Mixture",64,0.5818,0.1128,0.0205,14,0.1864,NA
"UCE-7128","One_class","Mixture",40,0.3704,0.1562,0.0323,9,0.1694,NA
"UCE-7122","One_class","Mixture",56,0.4667,0.1118,0.0311,13,0.2484,NA
"UCE-712","One_class","Mixture",24,0.2791,0.1797,0.0327,5,0.3295,NA
"UCE-7144","One_class","Mixture",0,0,0.3102,0.1314,0,0.9743,NA
"UCE-711","One_class","Mixture",30,0.3846,1e-04,0,5,2e-04,NA
"UCE-7109","One_class","Mixture",94,0.6267,0.1645,0.0288,18,0.261,NA
"UCE-7146","One_class","Mixture",0,0,0.1654,0.0477,0,0.3487,NA
"UCE-7135","One_class","Mixture",24,0.3,0.0712,0.0228,6,0.3419,NA
"UCE-7148","One_class","Mixture",2,0.0556,0.0066,0.0017,1,0.01,NA
"UCE-7134","One_class","Mixture",14,0.1346,0.0175,0.0054,3,0.0378,NA
"UCE-7136","One_class","Mixture",34,0.3036,0.0752,0.0208,7,0.4229,NA
"UCE-7133","One_class","Mixture",16,0.1509,0.1505,0.0222,5,0.2629,NA
"UCE-7141","One_class","Mixture",32,0.4848,0.0332,0.0106,7,0.0538,NA
"UCE-7138","One_class","Mixture",16,0.1311,0.0219,0.0048,4,0.0578,NA
"UCE-7145","One_class","Mixture",34,0.4857,0.0939,0.0214,5,0.216,NA
"UCE-7143","One_class","Mixture",22,0.2037,0.0996,0.0269,5,0.2447,NA
"UCE-7157","One_class","Mixture",26,0.2653,0.0107,0.0017,8,0.036,NA
"UCE-7161","One_class","Mixture",0,0,0.0058,0.0016,0,0.0156,NA
"UCE-7151","One_class","Mixture",14,0.1228,0.0362,0.0082,5,0.093,NA
"UCE-7160","One_class","Mixture",20,0.2326,0.0239,0.0106,4,0.0446,NA
"UCE-7159","One_class","Mixture",40,0.3279,0.1423,0.0211,8,0.3168,NA
"UCE-7168","One_class","Mixture",40,0.3636,0.3599,0.0798,9,1.0562,NA
"UCE-7147","One_class","Mixture",42,0.3962,0.1621,0.0394,6,0.3059,NA
"UCE-715","One_class","Mixture",50,0.625,0.0072,0.0039,11,0.0194,NA
"UCE-7183","One_class","Mixture",0,0,0.0478,0.0187,0,0.1311,NA
"UCE-7184","One_class","Mixture",42,0.4038,0.2615,0.0861,9,1.0171,NA
"UCE-7170","One_class","Mixture",26,0.3171,0.0019,6e-04,7,0.0049,NA
"UCE-7162","One_class","Mixture",38,0.38,0.022,0.0083,8,0.0436,NA
"UCE-7191","One_class","Mixture",4,0.1818,0.1341,0.0443,1,0.1705,NA
"UCE-718","One_class","Mixture",2,0.0714,0.3396,0.113,1,0.8167,NA
"UCE-7173","One_class","Mixture",50,0.5208,0.0077,0.0051,13,0.0253,NA
"UCE-7163","One_class","Mixture",24,0.4,0.0092,0.0065,7,0.0255,NA
"UCE-7167","One_class","Mixture",12,0.1224,1e-04,0,3,1e-04,NA
"UCE-7195","One_class","Mixture",4,0.2222,0.1139,0.0346,1,0.1547,NA
"UCE-7197","One_class","Mixture",0,0,0.1777,0.0631,0,0.4424,NA
"UCE-7200","One_class","Mixture",0,0,0.0897,0.0544,0,0.2186,NA
"UCE-7164","One_class","Mixture",62,0.4306,0.1248,0.0361,14,0.5831,NA
"UCE-7202","One_class","Mixture",2,0.1,0.0834,0.025,1,0.1591,NA
"UCE-7188","One_class","Mixture",22,0.2292,0.0673,0.0147,6,0.2045,NA
"UCE-7205","One_class","Mixture",0,0,0.1654,0.0499,0,0.3666,NA
"UCE-7175","One_class","Mixture",70,0.5303,0.1378,0.022,15,0.2113,NA
"UCE-717","One_class","Mixture",68,0.5763,0.1646,0.0298,13,0.2949,NA
"UCE-7171","One_class","Mixture",72,0.4865,0.074,0.0158,18,0.142,NA
"UCE-7210","One_class","Mixture",4,0.1176,0.0687,0.0203,1,0.1998,NA
"UCE-7215","One_class","Mixture",0,0,0.1768,0.0561,0,0.6003,NA
"UCE-7201","One_class","Mixture",66,0.6111,0.092,0.0199,14,0.1041,NA
"UCE-7192","One_class","Mixture",36,0.2727,0.021,0.0044,9,0.0615,NA
"UCE-7216","One_class","Mixture",0,0,0.0185,0.0053,0,0.0597,NA
"UCE-720","One_class","Mixture",90,0.8036,0.1482,0.0254,16,0.3608,NA
"UCE-7208","One_class","Mixture",32,0.3404,0.0054,0.003,7,0.014,NA
"UCE-7212","One_class","Mixture",60,0.5357,0.0498,0.0133,14,0.0752,NA
"UCE-7190","One_class","Mixture",56,0.3784,0.0826,0.0183,13,0.1951,NA
"UCE-7213","One_class","Mixture",42,0.4884,0.2139,0.0396,9,0.4057,NA
"UCE-7230","One_class","Mixture",2,0.0625,0.075,0.0232,1,0.223,NA
"UCE-7236","One_class","Mixture",0,0,0.0013,4e-04,0,0.0017,NA
"UCE-7239","One_class","Mixture",0,0,0.1401,0.0456,0,0.2975,NA
"UCE-7235","One_class","Mixture",0,0,0.0374,0.0102,0,0.0649,NA
"UCE-7223","One_class","Mixture",32,0.3404,0.2383,0.0429,3,0.583,NA
"UCE-7209","One_class","Mixture",28,0.2414,0.1529,0.0389,6,0.3961,NA
"UCE-7218","One_class","Mixture",32,0.2807,0.0439,0.0135,10,0.1046,NA
"UCE-7227","One_class","Mixture",20,0.2174,0.0929,0.0204,4,0.1488,NA
"UCE-7219","One_class","Mixture",32,0.32,0.0172,0.0084,8,0.0524,NA
"UCE-7224","One_class","Mixture",46,0.4107,0.0438,0.0122,10,0.1774,NA
"UCE-7221","One_class","Mixture",28,0.2745,0.0449,0.0098,7,0.0752,NA
"UCE-7222","One_class","Mixture",14,0.1556,1e-04,0,3,3e-04,NA
"UCE-7246","One_class","Mixture",0,0,0.0028,8e-04,0,0.003,NA
"UCE-7244","One_class","Mixture",24,0.3429,1.2809,0.288,6,3.2689,NA
"UCE-7237","One_class","Mixture",22,0.3438,0.0413,0.0114,5,0.0581,NA
"UCE-7247","One_class","Mixture",0,0,0.0252,0.0072,0,0.0527,NA
"UCE-7234","One_class","Mixture",40,0.3774,0.1306,0.024,9,0.2305,NA
"UCE-7229","One_class","Mixture",56,0.4746,0.1564,0.0326,11,0.2471,NA
"UCE-7253","One_class","Mixture",0,0,0.0793,0.0343,0,0.1669,NA
"UCE-7266","One_class","Mixture",0,0,0.0235,0.0076,0,0.0504,NA
"UCE-7245","One_class","Mixture",38,0.3065,0.2802,0.0804,6,1.3084,NA
"UCE-7252","One_class","Mixture",6,0.1765,0.1695,0.0488,1,0.3731,NA
"UCE-7242","One_class","Mixture",36,0.3103,0.0736,0.0152,9,0.1572,NA
"UCE-7240","One_class","Mixture",26,0.2364,0.0627,0.0131,5,0.2085,NA
"UCE-7273","One_class","Mixture",0,0,0.3043,0.1247,0,1.0535,NA
"UCE-7265","One_class","Mixture",0,0,0.0053,0.0017,0,0.0133,NA
"UCE-7248","One_class","Mixture",24,0.2,0.0999,0.0177,7,0.1615,NA
"UCE-7275","One_class","Mixture",0,0,0.0131,0.0037,0,0.0293,NA
"UCE-726","One_class","Mixture",0,0,0.0148,0.0057,0,0.0268,NA
"UCE-725","One_class","Mixture",44,0.3548,0.2021,0.0279,9,0.3181,NA
"UCE-7257","One_class","Mixture",42,0.3684,0.095,0.0228,8,0.2982,NA
"UCE-7283","One_class","Mixture",4,0.1667,0.0846,0.0296,1,0.1594,NA
"UCE-724","One_class","Mixture",44,0.4889,0.0472,0.0179,9,0.0868,NA
"UCE-7249","One_class","Mixture",70,0.5147,0.0944,0.0148,14,0.1242,NA
"UCE-7270","One_class","Mixture",50,0.2976,0.2325,0.0509,10,0.3975,NA
"UCE-7255","One_class","Mixture",48,0.5333,0.0735,0.0154,9,0.0886,NA
"UCE-7269","One_class","Mixture",26,0.2889,1e-04,0,9,1e-04,NA
"UCE-7291","One_class","Mixture",0,0,0.005,0.0015,0,0.0098,NA
"UCE-7267","One_class","Mixture",62,0.5167,0.1152,0.025,13,0.1206,NA
"UCE-7286","One_class","Mixture",28,0.2692,0.5091,0.0888,7,1.5352,NA
"UCE-7276","One_class","Mixture",34,0.3542,0.0456,0.0101,7,0.056,NA
"UCE-7281","One_class","Mixture",12,0.1224,0.0172,0.0065,4,0.0386,NA
"UCE-7282","One_class","Mixture",18,0.2647,0.2243,0.0782,3,0.4729,NA
"UCE-7277","One_class","Mixture",38,0.3585,0.2155,0.0324,10,0.5629,NA
"UCE-7289","One_class","Mixture",34,0.2982,0.3047,0.0798,3,0.5868,NA
"UCE-7294","One_class","Mixture",0,0,6e-04,1e-04,0,0.0017,NA
"UCE-7297","One_class","Mixture",0,0,0.0898,0.0308,0,0.1634,NA
"UCE-7304","One_class","Mixture",0,0,0.0512,0.0199,0,0.1034,NA
"UCE-727","One_class","Mixture",70,0.4118,0.295,0.0484,12,0.6761,NA
"UCE-7287","One_class","Mixture",72,0.6923,0.0332,0.0101,15,0.1449,NA
"UCE-7292","One_class","Mixture",46,0.4259,0.0365,0.0158,9,0.1258,NA
"UCE-7288","One_class","Mixture",52,0.4062,0.0498,0.0142,11,0.076,NA
"UCE-7305","One_class","Mixture",0,0,0.0204,0.0064,0,0.045,NA
"UCE-7313","One_class","Mixture",2,0.0667,0.7297,0.2504,1,1.4448,NA
"UCE-72","One_class","Mixture",46,0.6053,0.0396,0.0129,10,0.0732,NA
"UCE-7295","One_class","Mixture",32,0.2581,0.1145,0.0228,8,0.1602,NA
"UCE-7299","One_class","Mixture",28,0.2857,0.0178,0.0037,8,0.0551,NA
"UCE-7296","One_class","Mixture",36,0.4,0.0082,0.0056,8,0.0271,NA
"UCE-7298","One_class","Mixture",66,0.4925,0.1011,0.0207,12,0.209,NA
"UCE-729","One_class","Mixture",46,0.5,0.0359,0.0122,9,0.2712,NA
"UCE-7317","One_class","Mixture",16,0.2162,0.0072,0.0015,3,0.0146,NA
"UCE-7308","One_class","Mixture",34,0.425,0.0886,0.0247,6,0.1155,NA
"UCE-7314","One_class","Mixture",34,0.3953,0.0101,0.007,8,0.033,NA
"UCE-7322","One_class","Mixture",0,0,0.0043,0.0012,0,0.0115,NA
"UCE-7303","One_class","Mixture",56,0.5185,0.1533,0.0349,12,0.261,NA
"UCE-7328","One_class","Mixture",8,0.4,0.5443,0.1408,2,0.5162,NA
"UCE-7318","One_class","Mixture",20,0.2941,0.0684,0.0143,5,0.0948,NA
"UCE-7324","One_class","Mixture",64,0.6275,1.1368,0.193,12,1.8097,NA
"UCE-7309","One_class","Mixture",56,0.4912,0.0149,0.0071,13,0.0382,NA
"UCE-733","One_class","Mixture",0,0,6e-04,2e-04,0,0.001,NA
"UCE-730","One_class","Mixture",90,0.625,0.3677,0.1427,19,0.4431,NA
"UCE-7310","One_class","Mixture",36,0.2951,0.0431,0.0162,11,0.0949,NA
"UCE-7348","One_class","Mixture",0,0,0.4596,0.2052,0,1.2203,NA
"UCE-7325","One_class","Mixture",36,0.383,0.0278,0.0113,8,0.0887,NA
"UCE-7345","One_class","Mixture",0,0,0.0074,0.0024,0,0.0092,NA
"UCE-7342","One_class","Mixture",0,0,0.0565,0.0217,0,0.1691,NA
"UCE-7323","One_class","Mixture",46,0.434,0.0464,0.0151,9,0.0673,NA
"UCE-7340","One_class","Mixture",0,0,0.1229,0.0433,0,0.2794,NA
"UCE-7350","One_class","Mixture",0,0,0.003,0.001,0,0.0031,NA
"UCE-7331","One_class","Mixture",28,0.3182,0.0097,0.0064,7,0.0301,NA
"UCE-7320","One_class","Mixture",46,0.4259,0.0182,0.008,10,0.0445,NA
"UCE-7362","One_class","Mixture",0,0,0.0079,0.0025,0,0.0217,NA
"UCE-7336","One_class","Mixture",16,0.1509,0.0088,0.0047,5,0.0259,NA
"UCE-7361","One_class","Mixture",16,0.1633,0.1622,0.0529,2,0.3375,NA
"UCE-7349","One_class","Mixture",34,0.2073,0.1599,0.043,8,0.4102,NA
"UCE-7365","One_class","Mixture",0,0,0.0268,0.0092,0,0.0819,NA
"UCE-7371","One_class","Mixture",0,0,0.0057,0.0017,0,0.0132,NA
"UCE-7344","One_class","Mixture",58,0.4394,0.031,0.0133,12,0.0777,NA
"UCE-7372","One_class","Mixture",0,0,0.1253,0.0437,0,0.2548,NA
"UCE-7368","One_class","Mixture",48,0.5217,0.0334,0.0099,12,0.0482,NA
"UCE-7358","One_class","Mixture",28,0.4,0.0103,0.0061,7,0.0265,NA
"UCE-7363","One_class","Mixture",20,0.3226,0.0039,0.0016,5,0.0194,NA
"UCE-7351","One_class","Mixture",30,0.2381,0.0744,0.0273,8,0.2189,NA
"UCE-735","One_class","Mixture",72,0.7059,0.0772,0.0188,13,0.1841,NA
"UCE-7369","One_class","Mixture",34,0.4146,0.1662,0.031,8,0.232,NA
"UCE-7357","One_class","Mixture",62,0.5,0.2335,0.0461,11,0.5376,NA
"UCE-7354","One_class","Mixture",34,0.2881,0.0145,0.0069,9,0.0532,NA
"UCE-734","One_class","Mixture",92,0.6133,0.0493,0.0103,22,0.1873,NA
"UCE-737","One_class","Mixture",0,0,0.0209,0.0075,0,0.0574,NA
"UCE-7379","One_class","Mixture",2,0.0588,6e-04,2e-04,1,9e-04,NA
"UCE-7376","One_class","Mixture",0,0,0.0953,0.0309,0,0.2846,NA
"UCE-7386","One_class","Mixture",0,0,0.9327,0.309,0,2.212,NA
"UCE-7364","One_class","Mixture",58,0.4531,0.0424,0.0121,13,0.0971,NA
"UCE-7393","One_class","Mixture",0,0,0.0013,4e-04,0,0.0017,NA
"UCE-736","One_class","Mixture",32,0.2712,0.293,0.0465,8,0.5462,NA
"UCE-7384","One_class","Mixture",22,0.2115,0.7119,0.133,6,2.1897,NA
"UCE-7383","One_class","Mixture",84,0.6562,1.1079,0.1913,19,3.2514,NA
"UCE-7392","One_class","Mixture",0,0,0.0418,0.011,0,0.0913,NA
"UCE-7395","One_class","Mixture",26,0.3333,0.1729,0.0808,7,1.0458,NA
"UCE-7396","One_class","Mixture",0,0,0.0718,0.0251,0,0.1916,NA
"UCE-7370","One_class","Mixture",50,0.3676,0.0218,0.0065,12,0.0535,NA
"UCE-7408","One_class","Mixture",0,0,0.11,0.0386,0,0.2356,NA
"UCE-7409","One_class","Mixture",0,0,0.2751,0.0826,0,0.8977,NA
"UCE-7380","One_class","Mixture",44,0.4,0.2678,0.0783,9,0.7273,NA
"UCE-7417","One_class","Mixture",0,0,0.3747,0.1501,0,1.1475,NA
"UCE-738","One_class","Mixture",62,0.4921,0.2974,0.062,14,1.2917,NA
"UCE-7399","One_class","Mixture",48,0.4068,0.0968,0.0231,7,0.2312,NA
"UCE-7421","One_class","Mixture",0,0,0.1001,0.0358,0,0.3156,NA
"UCE-7423","One_class","Mixture",0,0,0.2153,0.0679,0,0.4668,NA
"UCE-7398","One_class","Mixture",22,0.193,0.056,0.0141,6,0.2024,NA
"UCE-7390","One_class","Mixture",38,0.3393,0.0062,0.0011,10,0.0177,NA
"UCE-7414","One_class","Mixture",8,0.1026,0.0109,0.0028,3,0.0295,NA
"UCE-7427","One_class","Mixture",0,0,0.0291,0.0121,0,0.0766,NA
"UCE-740","One_class","Mixture",12,0.1364,0.068,0.0131,3,0.145,NA
"UCE-7410","One_class","Mixture",28,0.359,0.0406,0.0126,4,0.1537,NA
"UCE-7429","One_class","Mixture",0,0,0.1771,0.0629,0,0.4993,NA
"UCE-7420","One_class","Mixture",44,0.4783,0.2671,0.0379,9,0.4697,NA
"UCE-7444","One_class","Mixture",0,0,0.0174,0.0094,0,0.0363,NA
"UCE-7419","One_class","Mixture",0,0,0.0061,0.0016,0,0.0142,NA
"UCE-7446","One_class","Mixture",0,0,0.0183,0.0058,0,0.0389,NA
"UCE-7452","One_class","Mixture",0,0,0.0919,0.031,0,0.185,NA
"UCE-7432","One_class","Mixture",40,0.3774,0.0682,0.0182,9,0.0824,NA
"UCE-7457","One_class","Mixture",0,0,0.1232,0.0552,0,0.2644,NA
"UCE-7415","One_class","Mixture",64,0.64,0.0451,0.0179,14,0.0821,NA
"UCE-743","One_class","Mixture",32,0.3721,0.1752,0.0402,3,0.2201,NA
"UCE-7459","One_class","Mixture",0,0,0.0501,0.0163,0,0.1531,NA
"UCE-7428","One_class","Mixture",8,0.0833,0.0042,8e-04,3,0.0082,NA
"UCE-7425","One_class","Mixture",12,0.1132,0.0118,0.0031,4,0.046,NA
"UCE-744","One_class","Mixture",68,0.5667,0.0584,0.0188,16,0.1371,NA
"UCE-7460","One_class","Mixture",4,0.0417,0.0079,0.0049,2,0.0252,NA
"UCE-7476","One_class","Mixture",0,0,0.022,0.0064,0,0.0243,NA
"UCE-7442","One_class","Mixture",58,0.4754,0.11,0.0199,11,0.2597,NA
"UCE-7471","One_class","Mixture",0,0,0.1219,0.0438,0,0.3191,NA
"UCE-7467","One_class","Mixture",30,0.3333,0.0106,0.0066,7,0.0324,NA
"UCE-7453","One_class","Mixture",14,0.1842,0.0059,0.0013,4,0.0216,NA
"UCE-7462","One_class","Mixture",22,0.1864,0.0517,0.012,7,0.1886,NA
"UCE-7482","One_class","Mixture",0,0,0.2678,0.1195,0,0.6135,NA
"UCE-7461","One_class","Mixture",26,0.2097,0.0566,0.0103,7,0.1184,NA
"UCE-7465","One_class","Mixture",54,0.5094,0.2665,0.0434,12,0.4308,NA
"UCE-7488","One_class","Mixture",0,0,0.0958,0.0385,0,0.2522,NA
"UCE-7468","One_class","Mixture",48,0.4138,0.1438,0.0343,11,0.3654,NA
"UCE-7466","One_class","Mixture",12,0.1176,0.0011,3e-04,4,0.0037,NA
"UCE-7484","One_class","Mixture",0,0,0.0042,0.0013,0,0.0051,NA
"UCE-7463","One_class","Mixture",122,0.7176,0.3633,0.066,23,0.5108,NA
