"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-666","One_class","Mixture",38,0.2639,0.2712,0.0522,7,0.5939,NA
"UCE-6682","One_class","Mixture",8,0.08,0.0488,0.012,2,0.1551,NA
"UCE-6700","One_class","Mixture",10,0.1316,1.2285,0.2901,3,4.5996,NA
"UCE-6699","One_class","Mixture",34,0.3333,0.4571,0.0972,9,0.8638,NA
"UCE-6692","One_class","Mixture",48,0.4706,0.8447,0.2337,10,2.6187,NA
"UCE-667","One_class","Mixture",10,0.1111,0.0086,0.0043,3,0.0225,NA
"UCE-6696","One_class","Mixture",70,0.614,3.2554,1.4075,11,12.8819,NA
"UCE-6688","One_class","Mixture",44,0.3548,1.2131,0.2305,7,1.947,NA
"UCE-6703","One_class","Mixture",18,0.2368,0.1112,0.0321,5,0.2784,NA
"UCE-6705","One_class","Mixture",12,0.1224,0.0869,0.0187,3,0.3077,NA
"UCE-6702","One_class","Mixture",10,0.098,0.0402,0.0112,3,0.118,NA
"UCE-66","One_class","Mixture",24,0.24,0.4085,0.1197,6,1.9112,NA
"UCE-6693","One_class","Mixture",36,0.2571,0.5927,0.1075,8,1.1017,NA
"UCE-6706","One_class","Mixture",12,0.1463,0.3902,0.1165,4,0.8646,NA
"UCE-6716","One_class","Mixture",6,0.0625,0.4602,0.1104,1,1.1833,NA
"UCE-6715","One_class","Mixture",46,0.4035,0.1588,0.0427,11,0.3385,NA
"UCE-6719","One_class","Mixture",0,0,0.0128,0.0034,0,0.0286,NA
"UCE-6714","One_class","Mixture",30,0.2083,0.3536,0.0655,6,0.8955,NA
"UCE-6730","One_class","Mixture",0,0,0.004,0.0015,0,0.009,NA
"UCE-6717","One_class","Mixture",8,0.0597,0.073,0.0138,3,0.2414,NA
"UCE-6727","One_class","Mixture",0,0,0.0177,0.0046,0,0.0233,NA
"UCE-671","One_class","Mixture",48,0.4,0.5537,0.1035,10,1.0521,NA
"UCE-6718","One_class","Mixture",68,0.5667,1.1615,0.3347,13,2.7411,NA
"UCE-6729","One_class","Mixture",2,0.0769,0.1221,0.0428,1,0.1027,NA
"UCE-6721","One_class","Mixture",14,0.1148,0.2868,0.0933,4,0.5168,NA
"UCE-6734","One_class","Mixture",0,0,0.1272,0.0561,0,0.2375,NA
"UCE-6724","One_class","Mixture",50,0.4237,0.6426,0.1748,8,1.0741,NA
"UCE-6732","One_class","Mixture",0,0,0.0553,0.012,0,0.1885,NA
"UCE-672","One_class","Mixture",30,0.3,0.4068,0.1734,6,1.0632,NA
"UCE-6740","One_class","Mixture",0,0,0.0821,0.0277,0,0.218,NA
"UCE-6731","One_class","Mixture",38,0.3519,0.5067,0.1056,7,1.1426,NA
"UCE-6725","One_class","Mixture",44,0.386,0.0122,0.0039,10,0.0321,NA
"UCE-6739","One_class","Mixture",0,0,0.0417,0.0123,0,0.0902,NA
"UCE-6735","One_class","Mixture",0,0,0.0502,0.0173,0,0.1232,NA
"UCE-6741","One_class","Mixture",0,0,1.2155,0.3914,0,4.0286,NA
"UCE-6743","One_class","Mixture",0,0,0.0473,0.0158,0,0.0798,NA
"UCE-6726","One_class","Mixture",112,0.6588,0.9917,0.1795,16,2.2072,NA
"UCE-6752","One_class","Mixture",0,0,0.0058,0.0016,0,0.0055,NA
"UCE-6747","One_class","Mixture",28,0.3256,0.5816,0.1746,3,0.9089,NA
"UCE-6748","One_class","Mixture",54,0.4909,1.5618,0.2888,9,4.7036,NA
"UCE-674","One_class","Mixture",28,0.2414,0.1104,0.0361,6,0.1896,NA
"UCE-6742","One_class","Mixture",34,0.3148,1.4776,0.3887,8,2.7832,NA
"UCE-6766","One_class","Mixture",0,0,0.0106,0.0029,0,0.013,NA
"UCE-6750","One_class","Mixture",46,0.4423,0.4319,0.1249,11,1.8719,NA
"UCE-6769","One_class","Mixture",0,0,0.0082,0.0022,0,0.0119,NA
"UCE-6774","One_class","Mixture",2,0.0667,0.1937,0.0638,1,0.4441,NA
"UCE-6757","One_class","Mixture",38,0.3585,1.9849,0.3731,7,3.4534,NA
"UCE-6756","One_class","Mixture",58,0.4754,1.5973,0.363,9,4.1974,NA
"UCE-6776","One_class","Mixture",0,0,0.1906,0.0511,0,0.4773,NA
"UCE-6770","One_class","Mixture",32,0.3478,0.4486,0.1091,6,0.9492,NA
"UCE-6778","One_class","Mixture",0,0,0.0938,0.0343,0,0.2951,NA
"UCE-6771","One_class","Mixture",12,0.1034,0.1185,0.0492,4,0.3814,NA
"UCE-6762","One_class","Mixture",116,0.725,1.2132,0.1906,23,3.3557,NA
"UCE-6746","One_class","Mixture",12,0.12,0.0017,3e-04,3,0.0055,NA
"UCE-6779","One_class","Mixture",32,0.3019,0.4213,0.1516,8,0.9949,NA
"UCE-6787","One_class","Mixture",0,0,0.0063,0.0022,0,0.0071,NA
"UCE-6789","One_class","Mixture",0,0,0.0992,0.0472,0,0.2069,NA
"UCE-6786","One_class","Mixture",0,0,0.006,0.0016,0,0.0116,NA
"UCE-6765","One_class","Mixture",74,0.4353,0.888,0.1353,10,1.3924,NA
"UCE-6780","One_class","Mixture",46,0.3898,0.6414,0.1269,5,1.6879,NA
"UCE-6790","One_class","Mixture",8,0.0909,0.1638,0.0461,3,0.5298,NA
"UCE-6791","One_class","Mixture",36,0.36,0.4595,0.1454,9,1.1264,NA
"UCE-6801","One_class","Mixture",0,0,0.2081,0.0616,0,0.7467,NA
"UCE-6782","One_class","Mixture",66,0.4177,0.5236,0.1131,9,1.9979,NA
"UCE-6797","One_class","Mixture",16,0.1702,0.345,0.0691,4,0.8604,NA
"UCE-67","One_class","Mixture",8,0.0816,0.0421,0.0148,3,0.1565,NA
"UCE-6811","One_class","Mixture",0,0,0.0054,0.0018,0,0.0146,NA
"UCE-6800","One_class","Mixture",42,0.3684,1.4924,0.3775,9,2.0935,NA
"UCE-678","One_class","Mixture",18,0.1047,0.2531,0.1033,6,0.4549,NA
"UCE-6807","One_class","Mixture",22,0.275,0.0289,0.0108,6,0.0545,NA
"UCE-6804","One_class","Mixture",36,0.3273,1.05,0.2213,10,1.5227,NA
"UCE-6805","One_class","Mixture",22,0.1667,0.7374,0.1382,4,2.6637,NA
"UCE-680","One_class","Mixture",86,0.7818,1.3297,0.3343,16,9.036,NA
"UCE-6818","One_class","Mixture",36,0.2951,2.0404,0.5868,5,5.2332,NA
"UCE-6821","One_class","Mixture",8,0.25,1.0958,0.3899,2,2.3544,NA
"UCE-6812","One_class","Mixture",8,0.069,0.3213,0.1316,4,1.3277,NA
"UCE-6809","One_class","Mixture",32,0.2857,0.1962,0.042,8,0.4441,NA
"UCE-6820","One_class","Mixture",0,0,0.1927,0.0613,0,0.4585,NA
"UCE-681","One_class","Mixture",48,0.4286,0.3785,0.0831,11,0.7956,NA
"UCE-6808","One_class","Mixture",36,0.3333,0.0745,0.0186,7,0.293,NA
"UCE-6792","One_class","Mixture",20,0.1923,0.1595,0.029,6,0.2189,NA
"UCE-6829","One_class","Mixture",0,0,0.0423,0.0157,0,0.0802,NA
"UCE-6827","One_class","Mixture",2,0.0278,0.0459,0.0103,1,0.1404,NA
"UCE-6830","One_class","Mixture",4,0.125,1.0158,0.207,1,2.5815,NA
"UCE-6823","One_class","Mixture",66,0.5789,0.6415,0.1307,16,1.427,NA
"UCE-6824","One_class","Mixture",20,0.2,0.9072,0.2339,4,2.094,NA
"UCE-6838","One_class","Mixture",0,0,0.0386,0.0161,0,0.1052,NA
"UCE-6826","One_class","Mixture",2,0.0189,0.381,0.1105,1,1.1655,NA
"UCE-6839","One_class","Mixture",2,0.1111,0.2967,0.1077,1,0.6627,NA
"UCE-6843","One_class","Mixture",2,0.0833,0.1018,0.0361,1,0.2513,NA
"UCE-6848","One_class","Mixture",0,0,0.0271,0.0093,0,0.0558,NA
"UCE-683","One_class","Mixture",0,0,0.1579,0.0569,0,0.5616,NA
"UCE-6831","One_class","Mixture",78,0.6724,1.7336,0.4233,16,6.2378,NA
"UCE-6833","One_class","Mixture",76,0.7451,1.0375,0.2553,14,3.8388,NA
"UCE-6844","One_class","Mixture",0,0,0.0181,0.0055,0,0.039,NA
"UCE-6841","One_class","Mixture",24,0.2105,0.6854,0.155,6,1.8607,NA
"UCE-6850","One_class","Mixture",10,0.119,1.1337,0.212,3,4.2595,NA
"UCE-6856","One_class","Mixture",24,0.2069,0.1308,0.0435,6,0.2675,NA
"UCE-6859","One_class","Mixture",62,0.5167,0.7649,0.2205,10,1.4417,NA
"UCE-6862","One_class","Mixture",2,0.0625,1.3928,0.6561,1,3.8063,NA
"UCE-6863","One_class","Mixture",0,0,0.0029,7e-04,0,0.0037,NA
"UCE-686","One_class","Mixture",0,0,0.0712,0.0249,0,0.1608,NA
"UCE-6872","One_class","Mixture",0,0,0.1561,0.0582,0,0.5405,NA
"UCE-6855","One_class","Mixture",2,0.0139,0.0791,0.0157,1,0.176,NA
"UCE-6871","One_class","Mixture",0,0,0,0,0,1e-04,NA
"UCE-6860","One_class","Mixture",60,0.5556,0.5189,0.1035,7,1.123,NA
"UCE-6875","One_class","Mixture",22,0.2157,0.4164,0.0824,4,0.7569,NA
"UCE-6870","One_class","Mixture",40,0.303,1.1271,0.2738,4,2.073,NA
"UCE-6842","One_class","Mixture",44,0.386,0.1369,0.0235,7,0.2804,NA
"UCE-6873","One_class","Mixture",62,0.5962,1.6893,0.5086,12,2.9361,NA
"UCE-685","One_class","Mixture",50,0.3125,0.5262,0.2159,11,0.6854,NA
"UCE-6881","One_class","Mixture",30,0.2459,0.38,0.0725,4,0.8986,NA
"UCE-6894","One_class","Mixture",4,0.25,0.1736,0.0577,1,0.2334,NA
"UCE-6880","One_class","Mixture",54,0.45,0.9038,0.1763,13,1.8687,NA
"UCE-6903","One_class","Mixture",0,0,0.0099,0.0037,0,0.0162,NA
"UCE-6882","One_class","Mixture",32,0.2388,1.1687,0.2868,8,3.4458,NA
"UCE-6892","One_class","Mixture",26,0.325,0.546,0.1701,5,3.1065,NA
"UCE-6879","One_class","Mixture",74,0.5068,0.8145,0.1222,15,1.3986,NA
"UCE-6896","One_class","Mixture",38,0.3167,0.333,0.0792,9,0.9347,NA
"UCE-6902","One_class","Mixture",0,0,0.0143,0.0042,0,0.0175,NA
"UCE-6888","One_class","Mixture",18,0.2308,0.1517,0.0291,6,0.2381,NA
"UCE-6885","One_class","Mixture",30,0.2459,0.0964,0.0202,8,0.2388,NA
"UCE-690","One_class","Mixture",8,0.25,0.5921,0.1815,2,1.3947,NA
"UCE-6913","One_class","Mixture",0,0,0.1393,0.0495,0,0.3885,NA
"UCE-6907","One_class","Mixture",0,0,0.0683,0.0213,0,0.1631,NA
"UCE-6898","One_class","Mixture",10,0.082,0.0114,0.0022,2,0.0328,NA
"UCE-691","One_class","Mixture",0,0,0.1455,0.0573,0,0.2674,NA
"UCE-6910","One_class","Mixture",56,0.4828,0.5013,0.1763,11,1.4762,NA
"UCE-6906","One_class","Mixture",20,0.1515,0.4227,0.0912,5,0.8044,NA
"UCE-6909","One_class","Mixture",22,0.2,0.2029,0.0526,6,0.5256,NA
"UCE-6922","One_class","Mixture",0,0,0.3212,0.0941,0,0.905,NA
"UCE-6926","One_class","Mixture",0,0,0.1769,0.0766,0,0.5313,NA
"UCE-6929","One_class","Mixture",0,0,0.0857,0.0241,0,0.2136,NA
"UCE-6920","One_class","Mixture",52,0.4062,1.2825,0.1845,7,2.3682,NA
"UCE-6938","One_class","Mixture",0,0,0.0185,0.0046,0,0.0265,NA
"UCE-692","One_class","Mixture",74,0.6607,1.3844,0.3916,14,2.3333,NA
"UCE-6942","One_class","Mixture",0,0,0.0026,9e-04,0,0.0062,NA
"UCE-6933","One_class","Mixture",16,0.1778,0.227,0.0512,5,0.77,NA
"UCE-6934","One_class","Mixture",0,0,0.0878,0.0269,0,0.4136,NA
"UCE-6932","One_class","Mixture",40,0.3846,0.2699,0.0903,11,0.6489,NA
"UCE-6937","One_class","Mixture",36,0.3673,0.5454,0.1111,10,0.7976,NA
"UCE-6939","One_class","Mixture",0,0,0.5765,0.1598,0,1.5852,NA
"UCE-6923","One_class","Mixture",22,0.2037,0.0093,0.0037,4,0.0377,NA
"UCE-6944","One_class","Mixture",6,0.1875,0.039,0.0098,2,0.088,NA
"UCE-693","One_class","Mixture",42,0.3443,0.4935,0.1299,9,2.3252,NA
"UCE-6921","One_class","Mixture",14,0.0909,0.0258,0.0037,4,0.0945,NA
"UCE-6950","One_class","Mixture",0,0,0.0211,0.0062,0,0.0413,NA
"UCE-6946","One_class","Mixture",46,0.3898,0.5251,0.0979,10,0.879,NA
"UCE-6943","One_class","Mixture",14,0.1321,0.0617,0.0206,4,0.1102,NA
"UCE-6940","One_class","Mixture",38,0.3115,0.2318,0.093,6,0.7332,NA
"UCE-6931","One_class","Mixture",58,0.3295,0.8501,0.1816,4,2.2665,NA
"UCE-6945","One_class","Mixture",38,0.3167,0.6601,0.1538,7,1.0754,NA
"UCE-6947","One_class","Mixture",40,0.3448,1.1734,0.3038,7,1.9183,NA
"UCE-6953","One_class","Mixture",0,0,0.0985,0.0482,0,0.2819,NA
"UCE-6957","One_class","Mixture",0,0,0.0245,0.0057,0,0.0585,NA
"UCE-695","One_class","Mixture",0,0,0.0328,0.0107,0,0.0748,NA
"UCE-6955","One_class","Mixture",18,0.1765,0.5126,0.1698,6,1.1197,NA
"UCE-6974","One_class","Mixture",0,0,0.0743,0.023,0,0.1266,NA
"UCE-6959","One_class","Mixture",34,0.3469,0.5724,0.1478,6,0.7618,NA
"UCE-6975","One_class","Mixture",2,0.0625,0.4287,0.1516,1,1.4282,NA
"UCE-6956","One_class","Mixture",26,0.2281,0.0225,0.0042,6,0.0432,NA
"UCE-6977","One_class","Mixture",0,0,0.0038,0.001,0,0.0071,NA
"UCE-6966","One_class","Mixture",40,0.2985,0.3034,0.0842,9,0.6112,NA
"UCE-6973","One_class","Mixture",28,0.3182,0.487,0.1016,7,1.1773,NA
"UCE-6984","One_class","Mixture",0,0,0.1349,0.058,0,0.3796,NA
"UCE-6968","One_class","Mixture",40,0.3846,0.6837,0.2252,8,1.0764,NA
"UCE-6981","One_class","Mixture",52,0.4727,1.2114,0.2434,12,1.7062,NA
"UCE-698","One_class","Mixture",2,0.125,0.0968,0.04,1,0.1792,NA
"UCE-6983","One_class","Mixture",26,0.3023,0.1333,0.0433,7,0.1647,NA
"UCE-697","One_class","Mixture",38,0.2923,1.1012,0.216,7,1.1435,NA
"UCE-6992","One_class","Mixture",2,0.1111,0.0731,0.0254,1,0.1289,NA
"UCE-6986","One_class","Mixture",30,0.3409,0.3992,0.0867,8,1.1045,NA
"UCE-6990","One_class","Mixture",0,0,0.076,0.0225,0,0.2389,NA
"UCE-6994","One_class","Mixture",0,0,0.1046,0.0315,0,0.3459,NA
"UCE-6987","One_class","Mixture",8,0.0667,0.0114,0.004,3,0.0301,NA
"UCE-696","One_class","Mixture",92,0.5412,1.1239,0.2063,14,2.961,NA
"UCE-6964","One_class","Mixture",32,0.1975,0.3067,0.0706,6,0.9212,NA
"UCE-6","One_class","Mixture",0,0,0.2728,0.0915,0,0.5845,NA
"UCE-6998","One_class","Mixture",4,0.0488,0.1838,0.0438,1,0.4428,NA
"UCE-6988","One_class","Mixture",4,0.0345,0.0818,0.0432,1,0.2339,NA
"UCE-6997","One_class","Mixture",44,0.4681,0.9118,0.295,10,2.5141,NA
"UCE-7003","One_class","Mixture",16,0.1356,0.105,0.0426,3,0.2432,NA
"UCE-700","One_class","Mixture",2,0.0909,0.2404,0.0938,1,0.5928,NA
"UCE-699","One_class","Mixture",44,0.3607,0.5743,0.1915,12,1.7897,NA
"UCE-7000","One_class","Mixture",22,0.25,0.1488,0.0537,5,0.371,NA
"UCE-7012","One_class","Mixture",26,0.3714,0.6,0.1774,5,1.1764,NA
"UCE-7009","One_class","Mixture",24,0.2857,1.3127,0.3032,7,4.0257,NA
"UCE-7002","One_class","Mixture",30,0.2727,0.7134,0.1603,7,1.5895,NA
"UCE-6995","One_class","Mixture",10,0.1163,0.0504,0.0163,3,0.1893,NA
"UCE-7016","One_class","Mixture",0,0,0.1226,0.0394,0,0.2365,NA
"UCE-7023","One_class","Mixture",0,0,0.014,0.0042,0,0.0182,NA
"UCE-7024","One_class","Mixture",2,0.125,0.2136,0.0802,1,0.4138,NA
"UCE-7022","One_class","Mixture",0,0,0.1147,0.0393,0,0.2738,NA
"UCE-7004","One_class","Mixture",46,0.4035,0.2117,0.0413,7,0.3394,NA
"UCE-7014","One_class","Mixture",10,0.1429,0.3463,0.1356,3,0.5996,NA
"UCE-7018","One_class","Mixture",26,0.3939,0.5004,0.1998,6,0.9622,NA
"UCE-7008","One_class","Mixture",6,0.05,0.0141,0.0071,1,0.0398,NA
"UCE-7011","One_class","Mixture",74,0.6066,0.5753,0.1097,15,1.5921,NA
"UCE-7030","One_class","Mixture",0,0,0.0104,0.0032,0,0.0165,NA
"UCE-7015","One_class","Mixture",42,0.3889,0.325,0.0789,7,0.6952,NA
"UCE-7019","One_class","Mixture",26,0.2063,0.1803,0.0536,7,0.4801,NA
"UCE-7032","One_class","Mixture",20,0.2326,0.0204,0.0047,7,0.0593,NA
"UCE-7027","One_class","Mixture",8,0.0667,0.0175,0.003,1,0.0335,NA
"UCE-7033","One_class","Mixture",16,0.2,0.0244,0.0057,3,0.0569,NA
"UCE-7045","One_class","Mixture",0,0,0.0839,0.0276,0,0.1479,NA
"UCE-7028","One_class","Mixture",30,0.2778,0.863,0.1749,6,1.6792,NA
"UCE-7035","One_class","Mixture",28,0.2979,0.3827,0.0729,6,0.8091,NA
"UCE-7038","One_class","Mixture",24,0.25,0.4437,0.1381,6,1.6528,NA
"UCE-7036","One_class","Mixture",42,0.3134,0.4242,0.0931,6,0.631,NA
"UCE-7044","One_class","Mixture",4,0.1176,0.8051,0.2427,1,2.5657,NA
"UCE-7047","One_class","Mixture",0,0,0.2463,0.0776,0,1.0022,NA
"UCE-703","One_class","Mixture",52,0.5,0.6418,0.1654,11,1.7111,NA
"UCE-7046","One_class","Mixture",4,0.0444,0.4401,0.184,2,1.2142,NA
"UCE-7056","One_class","Mixture",0,0,0.0384,0.0107,0,0.0634,NA
"UCE-7051","One_class","Mixture",8,0.1081,0.3839,0.0837,2,0.7873,NA
"UCE-7037","One_class","Mixture",56,0.4375,0.1751,0.0869,8,0.5852,NA
"UCE-7055","One_class","Mixture",0,0,0.217,0.1141,0,0.5741,NA
"UCE-7053","One_class","Mixture",20,0.1493,0.0056,9e-04,5,0.0176,NA
"UCE-7062","One_class","Mixture",0,0,0.2463,0.0951,0,0.8455,NA
"UCE-7064","One_class","Mixture",2,0.0625,0.2091,0.0666,1,0.4115,NA
"UCE-7054","One_class","Mixture",20,0.1639,0.0078,0.0013,4,0.034,NA
"UCE-7048","One_class","Mixture",14,0.1129,0.0426,0.0085,4,0.2489,NA
"UCE-7063","One_class","Mixture",68,0.6071,1.8659,0.3589,13,4.2996,NA
"UCE-7071","One_class","Mixture",0,0,0.0933,0.0455,0,0.2223,NA
"UCE-7070","One_class","Mixture",0,0,0.0624,0.0171,0,0.1908,NA
"UCE-7077","One_class","Mixture",0,0,0.0659,0.0177,0,0.1871,NA
"UCE-7050","One_class","Mixture",40,0.4651,0.2666,0.0465,8,0.2899,NA
"UCE-7073","One_class","Mixture",24,0.24,0.7786,0.1473,5,1.9203,NA
"UCE-7074","One_class","Mixture",48,0.5106,0.6403,0.1169,10,1.0504,NA
"UCE-7072","One_class","Mixture",10,0.1316,0.3117,0.106,1,1.1538,NA
"UCE-7069","One_class","Mixture",64,0.5333,1.6004,0.2974,12,4.5513,NA
"UCE-706","One_class","Mixture",28,0.2456,1.1136,0.5825,5,5.2337,NA
"UCE-7078","One_class","Mixture",86,0.7414,0.9404,0.2316,16,2.5596,NA
"UCE-7082","One_class","Mixture",40,0.3636,0.1793,0.0354,10,0.259,NA
"UCE-7081","One_class","Mixture",38,0.2836,0.6987,0.1325,9,1.9796,NA
"UCE-7091","One_class","Mixture",4,0.0339,0.0289,0.0057,2,0.0522,NA
"UCE-7096","One_class","Mixture",2,0.1111,0.2459,0.0805,1,0.4978,NA
"UCE-7083","One_class","Mixture",72,0.6792,3.843,0.5935,13,7.5741,NA
"UCE-7080","One_class","Mixture",46,0.3286,0.8858,0.161,9,2.7415,NA
"UCE-7079","One_class","Mixture",34,0.3148,1.0138,0.2479,5,1.1166,NA
"UCE-7084","One_class","Mixture",14,0.1273,0.0487,0.0105,4,0.1741,NA
"UCE-7094","One_class","Mixture",18,0.1698,0.0245,0.0068,6,0.0762,NA
"UCE-70","One_class","Mixture",0,0,0.0019,5e-04,0,0.0031,NA
"UCE-7095","One_class","Mixture",22,0.1774,0.1029,0.0213,6,0.3473,NA
"UCE-7098","One_class","Mixture",44,0.3667,1.0256,0.1807,7,1.1071,NA
"UCE-7097","One_class","Mixture",56,0.5091,1.5204,0.3051,10,2.9289,NA
"UCE-7100","One_class","Mixture",18,0.2308,0.3643,0.0864,4,0.9518,NA
"UCE-708","One_class","Mixture",48,0.2857,0.5478,0.0842,8,1.0162,NA
"UCE-7104","One_class","Mixture",52,0.4483,0.9734,0.2021,12,1.5054,NA
"UCE-7105","One_class","Mixture",52,0.4262,1.0895,0.2043,9,1.7156,NA
"UCE-7108","One_class","Mixture",32,0.2807,0.1436,0.028,6,0.257,NA
"UCE-7107","One_class","Mixture",86,0.6232,1.1422,0.2438,18,2.8793,NA
"UCE-7117","One_class","Mixture",58,0.5,1.4161,0.2843,9,2.4222,NA
"UCE-7103","One_class","Mixture",86,0.5443,1.463,0.262,14,2.1222,NA
"UCE-7102","One_class","Mixture",74,0.4302,0.1904,0.0391,13,0.5827,NA
"UCE-7118","One_class","Mixture",0,0,0.0435,0.0078,0,0.0748,NA
"UCE-7125","One_class","Mixture",40,0.5714,0.7815,0.1794,9,1.1254,NA
"UCE-7126","One_class","Mixture",0,0,0.0081,0.0024,0,0.0172,NA
"UCE-710","One_class","Mixture",70,0.5147,1.3296,0.2922,12,2.2271,NA
"UCE-7122","One_class","Mixture",36,0.3,0.4738,0.1165,11,0.7188,NA
"UCE-711","One_class","Mixture",56,0.4912,1.1931,0.2128,9,2.9599,NA
"UCE-7131","One_class","Mixture",0,0,0.3824,0.142,0,0.882,NA
"UCE-712","One_class","Mixture",10,0.1163,0.0771,0.0294,2,0.1935,NA
"UCE-7120","One_class","Mixture",16,0.2162,2e-04,0,4,5e-04,NA
"UCE-7128","One_class","Mixture",64,0.5926,2.0512,0.3259,12,3.9084,NA
"UCE-7133","One_class","Mixture",4,0.0377,0.0123,0.0022,2,0.0222,NA
"UCE-7141","One_class","Mixture",24,0.3529,0.2947,0.0909,4,0.4491,NA
"UCE-7109","One_class","Mixture",80,0.5,2.2172,0.3548,16,8.7205,NA
"UCE-7146","One_class","Mixture",0,0,0.3176,0.0894,0,0.6357,NA
"UCE-7148","One_class","Mixture",0,0,0.0033,9e-04,0,0.0062,NA
"UCE-7134","One_class","Mixture",20,0.1923,0.4658,0.1,4,1.1605,NA
"UCE-7144","One_class","Mixture",0,0,0.3021,0.1308,0,0.9515,NA
"UCE-7136","One_class","Mixture",44,0.3929,0.9382,0.1964,8,1.1718,NA
"UCE-7145","One_class","Mixture",52,0.6047,1.9208,0.4345,10,2.1323,NA
"UCE-7147","One_class","Mixture",30,0.283,0.8467,0.2429,3,1.7615,NA
"UCE-7151","One_class","Mixture",12,0.1053,0.0476,0.0106,4,0.1261,NA
"UCE-7143","One_class","Mixture",30,0.2727,1.3567,0.233,9,2.0486,NA
"UCE-7157","One_class","Mixture",26,0.2653,0.4242,0.0846,4,0.7176,NA
"UCE-7138","One_class","Mixture",18,0.1475,0.0402,0.0064,5,0.0604,NA
"UCE-7135","One_class","Mixture",28,0.35,0.1566,0.0344,6,0.4654,NA
"UCE-7161","One_class","Mixture",0,0,0.07,0.0267,0,0.2072,NA
"UCE-7160","One_class","Mixture",20,0.2174,0.0863,0.0218,5,0.1905,NA
"UCE-7159","One_class","Mixture",30,0.2459,0.5383,0.1229,6,2.7178,NA
"UCE-7162","One_class","Mixture",58,0.5179,0.5625,0.1397,12,0.6544,NA
"UCE-715","One_class","Mixture",72,0.6923,1.4267,0.3665,13,5.498,NA
"UCE-7167","One_class","Mixture",4,0.0408,0.0189,0.0044,1,0.0519,NA
"UCE-7173","One_class","Mixture",24,0.2353,0.0365,0.0086,6,0.0537,NA
"UCE-7170","One_class","Mixture",14,0.1591,0.1287,0.0397,6,0.2604,NA
"UCE-7168","One_class","Mixture",60,0.5455,0.1441,0.0249,12,0.365,NA
"UCE-7191","One_class","Mixture",4,0.1818,0.2261,0.0702,1,0.3754,NA
"UCE-7183","One_class","Mixture",0,0,0.0127,0.0036,0,0.0315,NA
"UCE-718","One_class","Mixture",4,0.1429,0.2187,0.0657,1,0.3576,NA
"UCE-7184","One_class","Mixture",46,0.4423,0.4199,0.1281,10,1.0457,NA
"UCE-7188","One_class","Mixture",6,0.0612,0.1801,0.055,3,0.3593,NA
"UCE-7175","One_class","Mixture",88,0.6667,1.3823,0.2271,17,2.0757,NA
"UCE-7163","One_class","Mixture",22,0.3548,1e-04,0,5,2e-04,NA
"UCE-7171","One_class","Mixture",94,0.5949,0.966,0.1833,14,1.9372,NA
"UCE-7195","One_class","Mixture",0,0,0.0665,0.0235,0,0.1283,NA
"UCE-7197","One_class","Mixture",0,0,0.2048,0.0714,0,0.52,NA
"UCE-7200","One_class","Mixture",0,0,0.1437,0.0852,0,0.3907,NA
"UCE-7164","One_class","Mixture",48,0.3333,0.2853,0.1008,9,1.0221,NA
"UCE-7190","One_class","Mixture",52,0.3377,0.7757,0.132,12,1.2123,NA
"UCE-7192","One_class","Mixture",54,0.403,0.6089,0.14,9,1.1332,NA
"UCE-7202","One_class","Mixture",2,0.1,0.1168,0.0363,1,0.2217,NA
"UCE-7201","One_class","Mixture",46,0.4259,0.8965,0.1716,10,2.8384,NA
"UCE-7205","One_class","Mixture",0,0,0.1618,0.0493,0,0.37,NA
"UCE-7210","One_class","Mixture",0,0,0.1133,0.0322,0,0.4217,NA
"UCE-7215","One_class","Mixture",0,0,0.0842,0.026,0,0.2079,NA
"UCE-7208","One_class","Mixture",42,0.4468,0.617,0.1287,7,1.5341,NA
"UCE-7216","One_class","Mixture",0,0,0.0061,0.0017,0,0.0086,NA
"UCE-7209","One_class","Mixture",48,0.4068,0.9272,0.1932,8,1.2081,NA
"UCE-7213","One_class","Mixture",30,0.3191,0.7736,0.1923,7,2.6284,NA
"UCE-7212","One_class","Mixture",84,0.6462,1.1834,0.2493,17,2.3929,NA
"UCE-7222","One_class","Mixture",16,0.1778,0.1485,0.0341,4,0.4305,NA
"UCE-720","One_class","Mixture",56,0.4828,1.1555,0.2935,8,2.2229,NA
"UCE-7218","One_class","Mixture",18,0.1579,0.7126,0.1435,6,2.1952,NA
"UCE-7219","One_class","Mixture",38,0.3519,0.3693,0.0786,7,0.7899,NA
"UCE-7221","One_class","Mixture",20,0.1961,1.7796,0.476,4,2.4788,NA
"UCE-7230","One_class","Mixture",6,0.1875,0.0931,0.0287,2,0.2293,NA
"UCE-7224","One_class","Mixture",32,0.2712,0.2598,0.0614,7,0.5922,NA
"UCE-7235","One_class","Mixture",0,0,0.0985,0.0293,0,0.312,NA
"UCE-7229","One_class","Mixture",40,0.339,0.1748,0.0475,8,0.4125,NA
"UCE-7236","One_class","Mixture",0,0,0.0015,5e-04,0,0.0022,NA
"UCE-7239","One_class","Mixture",0,0,0.1677,0.0555,0,0.3907,NA
"UCE-7237","One_class","Mixture",12,0.1875,0.0041,9e-04,3,0.0096,NA
"UCE-7223","One_class","Mixture",42,0.4468,0.2869,0.0528,6,0.7202,NA
